id,algorithm,frequencia_base,ratio_carrier,index_12,index_23,index_3c,index_4c,index_5c,detune_carrier,feedback,lfo_rate,lfo_depth_cents,key_scaling,env_mod_attack,env_mod_decay,env_mod_sustain,env_mod_release,env_car_attack,env_car_decay,env_car_sustain,env_car_release,algorithm_idx,index_12_head,index_23_head,index_3c_head,index_4c_head,index_5c_head,feedback_head,lfo_rate_head,lfo_depth_cents_head,key_scaling_head,env_mod_attack_head,env_mod_decay_head,env_mod_sustain_head,env_mod_release_head,env_car_attack_head,env_car_decay_head,env_car_sustain_head,env_car_release_head,ratio_log2_head,freq_log2_head,detune_carrier_head
424,series2x2_parallel1,664.6131,0.5,2.0568,0.4791,3.0336,2.7079,4.0447,-6.531,0.3384,6.7923,10.6751,0.4547,0.0136,0.1521,0.1942,0.028,0.0884,0.5081,0.2631,0.041,1,2.0568,0.4791,3.0336,2.7079,4.0447,0.3384,6.7923,10.6751,0.4547,-6.2002497,-2.716908,0.1942,-5.158429,-3.4998097,-0.9768157,0.2631,-4.608232,-1.0,9.376371,-6.531
1797,series3,189.4852,0.125,2.7219,0.2961,1.6306,0.7369,0.5815,-0.1811,0.1403,6.5499,16.5505,0.4189,0.0522,0.0603,0.4852,0.1304,0.0039,0.0685,0.7983,0.0453,2,2.7219,0.2961,1.6306,0.7369,0.5815,0.1403,6.5499,16.5505,0.4189,-4.259806,-4.051698,0.4852,-2.9389842,-8.00231,-3.8677523,0.7983,-4.464345,-3.0,7.5659413,-0.1811
2068,series3_parallel2,224.1719,1.0,1.794,3.2343,3.3146,0.6309,5.9126,9.3728,0.1744,5.3792,12.3139,0.507,0.0021,0.2281,0.6577,0.3281,0.0118,0.0702,0.2044,0.3583,3,1.794,3.2343,3.3146,0.6309,5.9126,0.1744,5.3792,12.3139,0.507,-8.895395,-2.1322615,0.6577,-1.6077925,-6.4050694,-3.832385,0.2044,-1.4807601,0.0,7.8084617,9.3728
3309,series2x2_parallel1,209.0444,4.0,0.5273,5.9711,5.4186,1.1818,0.5775,10.015,0.1716,3.5267,9.3735,0.1745,0.0058,0.1911,0.5514,0.0447,0.0029,0.0588,0.4614,0.5046,1,0.5273,5.9711,5.4186,1.1818,0.5775,0.1716,3.5267,9.3735,0.1745,-7.4297314,-2.3876002,0.5514,-4.4835815,-8.429731,-4.08804,0.4614,-0.9867879,2.0,7.7076654,10.015
678,series2x2_parallel1,396.0586,4.0,3.0139,3.3058,2.0845,0.6953,0.5985,-7.0,0.2248,5.6658,10.5646,0.1888,0.0031,0.0738,0.3566,0.0267,0.0054,0.21,0.5921,0.0474,1,3.0139,3.3058,2.0845,0.6953,0.5985,0.2248,5.6658,10.5646,0.1888,-8.333516,-3.7602353,0.3566,-5.2270164,-7.532825,-2.2515388,0.5921,-4.398969,2.0,8.62957,-7.0
138,series2x2_parallel1,342.9608,0.2,1.3416,0.4233,3.2677,3.8053,3.5838,-2.7159,0.3721,0.0526,5.5238,0.3192,0.0141,0.1545,0.5255,0.0538,0.0017,0.1116,0.3909,0.0682,1,1.3416,0.4233,3.2677,3.8053,3.5838,0.3721,0.0526,5.5238,0.3192,-6.148161,-2.6943214,0.5255,-4.21625,-9.20025,-3.1635911,0.3909,-3.8740845,-2.321928,8.4219,-2.7159
2256,series2x2_parallel1,244.5134,1.5,5.6071,0.4206,4.5456,1.1796,1.5008,8.6516,0.3148,3.3999,12.4902,0.7641,0.0031,0.2624,0.7294,0.5561,0.0245,0.6401,0.8534,0.0393,1,5.6071,0.4206,4.5456,1.1796,1.5008,0.3148,3.3999,12.4902,0.7641,-8.333516,-1.9301604,0.7294,-0.8465837,-5.3510747,-0.64363074,0.8534,-4.669327,0.5849625,7.9337697,8.6516
2508,series3_parallel2,271.235,3.0,1.3497,5.3586,2.4448,4.2575,0.7672,-9.4337,0.4253,8.0228,19.0363,0.4319,0.0611,0.3381,0.5305,0.4488,0.0144,0.2344,0.651,0.0452,3,1.3497,5.3586,2.4448,4.2575,0.7672,0.4253,8.0228,19.0363,0.4319,-4.032684,-1.5644782,0.5305,-1.1558554,-6.1177874,-2.0929556,0.651,-4.4675336,1.5849625,8.0834,-9.4337
537,series2x2_parallel1,248.1073,3.0,3.5794,1.7314,1.5779,1.9209,0.7189,-4.9964,0.4339,8.1114,11.6208,0.2282,0.0092,0.1678,0.8561,0.066,0.0211,0.4782,0.7339,0.3096,1,3.5794,1.7314,1.5779,1.9209,0.7189,0.4339,8.1114,11.6208,0.2282,-6.7641506,-2.5751855,0.8561,-3.92139,-5.566613,-1.064314,0.7339,-1.6915227,1.5849625,7.95482,-4.9964
110,series3_parallel2,824.3325,2.0,0.393,3.3352,1.6067,1.6509,1.2426,-1.2492,0.1266,4.8959,9.856,0.2861,0.0051,0.4282,0.1884,0.0694,0.0348,0.4476,0.7554,0.4389,3,0.393,3.3352,1.6067,1.6509,1.2426,0.1266,4.8959,9.856,0.2861,-7.615287,-1.2236433,0.1884,-3.8489206,-4.844769,-1.159718,0.7554,-1.1880358,1.0,9.687082,-1.2492
3122,series3,102.6301,0.25,1.8478,4.2186,1.7486,1.3883,1.2661,-0.5037,0.1212,3.7701,12.8851,0.3648,0.0109,0.2608,0.5303,0.413,0.023,0.344,0.5462,0.0361,2,1.8478,4.2186,1.7486,1.3883,1.2661,0.1212,3.7701,12.8851,0.3648,-6.519528,-1.9389842,0.5303,-1.2757864,-5.442222,-1.5395194,0.5462,-4.7918572,-2.0,6.68131,-0.5037
215,series3,70.0352,1.5,3.9069,0.268,1.263,0.3294,0.8106,-7.0847,0.3995,5.6726,15.1762,0.5707,0.007,0.0948,0.7656,0.0265,0.0044,0.1239,0.6957,0.7615,2,3.9069,0.268,1.263,0.3294,0.8106,0.3995,5.6726,15.1762,0.5707,-7.158429,-3.3989692,0.7656,-5.237864,-7.828281,-3.012752,0.6957,-0.39308405,0.5849625,6.130008,-7.0847
4033,series2x2_parallel1,201.4963,1.0,0.5402,1.368,1.1753,0.9446,4.1768,-2.5126,0.061,7.9441,4.2659,0.5351,0.0524,0.3993,0.7025,0.4132,0.0863,0.4935,0.568,0.2768,1,0.5402,1.368,1.1753,0.9446,4.1768,0.061,7.9441,4.2659,0.5351,-4.254289,-1.324455,0.7025,-1.2750878,-3.5344956,-1.018878,0.568,-1.8530841,0.0,7.6546097,-2.5126
1155,parallel5,273.5025,1.5,0.9748,1.3958,2.6737,1.3641,1.9698,-1.8155,0.1182,7.8413,11.8804,0.0187,0.0022,0.1406,0.8269,0.1622,0.0018,0.1237,0.2004,0.1598,0,0.9748,1.3958,2.6737,1.3641,1.9698,0.1182,7.8413,11.8804,0.0187,-8.82828,-2.8303316,0.8269,-2.6241543,-9.117787,-3.0150826,0.2004,-2.6456606,0.5849625,8.09541,-1.8155
2928,series3_parallel2,300.8224,4.0,4.1837,3.3156,4.2496,1.7764,0.9865,-0.1874,0.4169,8.8648,20.7336,0.327,0.0119,0.1043,0.2589,0.3106,0.0012,0.1103,0.198,0.2848,3,4.1837,3.3156,4.2496,1.7764,0.9865,0.4169,8.8648,20.7336,0.327,-6.3928947,-3.261189,0.2589,-1.6868702,-9.70275,-3.1804953,0.198,-1.8119789,2.0,8.232768,-0.1874
2864,series3_parallel2,158.707,3.0,0.1623,5.2807,3.8427,0.3312,3.2907,9.3822,0.4401,8.9209,9.7539,0.2771,0.0027,0.1962,0.4608,0.0728,0.0092,0.205,0.4259,0.0317,3,0.1623,5.2807,3.8427,0.3312,3.2907,0.4401,8.9209,9.7539,0.2771,-8.5328245,-2.3496032,0.4608,-3.7799177,-6.7641506,-2.2863042,0.4259,-4.9793735,1.5849625,7.310222,9.3822
1357,parallel5,859.5879,0.3333,3.8889,4.8464,3.5599,4.4542,3.8805,-9.5256,0.363,2.3261,4.2175,0.3668,0.0031,0.107,0.2295,0.249,0.0355,0.0697,0.7085,0.0666,0,3.8889,4.8464,3.5599,4.4542,3.8805,0.363,2.3261,4.2175,0.3668,-8.333516,-3.2243173,0.2295,-2.0057824,-4.816037,-3.8426974,0.7085,-3.908334,-1.5851068,9.747501,-9.5256
623,series2x2_parallel1,861.2998,3.0,5.4552,1.2796,3.0276,3.7803,0.3573,-5.4543,0.2184,8.6805,12.8784,0.4395,0.0118,0.1847,0.5091,0.054,0.0382,0.5033,0.6427,0.0977,1,5.4552,1.2796,3.0276,3.7803,0.3573,0.2184,8.6805,12.8784,0.4395,-6.4050694,-2.4367442,0.5091,-4.210897,-4.7102838,-0.99050945,0.6427,-3.3554976,1.5849625,9.750372,-5.4543
2867,series2x2_parallel1,178.0757,2.0,3.0441,3.2673,0.9596,3.7431,3.6212,10.5537,0.4014,8.1894,1.0791,0.0405,0.0207,0.0409,0.2585,0.6452,0.0038,0.5895,0.1446,0.0741,1,3.0441,3.2673,0.9596,3.7431,3.6212,0.4014,8.1894,1.0791,0.0405,-5.5942254,-4.6117554,0.2585,-0.6321816,-8.039784,-0.7624363,0.1446,-3.7543826,1.0,7.476347,10.5537
221,parallel5,754.2128,0.1667,0.1909,5.1059,0.849,5.5572,3.1146,-11.6437,0.2867,5.3219,9.5805,0.1906,0.0177,0.0506,0.6246,0.1341,0.0188,0.0517,0.5577,0.0527,0,0.1909,5.1059,0.849,5.5572,3.1146,0.2867,5.3219,9.5805,0.1906,-5.820107,-4.304719,0.6246,-2.8986187,-5.733124,-4.273692,0.5577,-4.246053,-2.584674,9.558828,-11.6437
974,series3_parallel2,494.5638,0.125,2.3119,2.0828,5.8726,0.1566,4.1537,-10.2294,0.3727,7.3843,11.9426,0.6981,0.0024,0.0584,0.6165,0.0275,0.0051,0.3913,0.7671,0.0361,3,2.3119,2.0828,5.8726,0.1566,4.1537,0.3727,7.3843,11.9426,0.6981,-8.70275,-4.097888,0.6165,-5.1844244,-7.615287,-1.353653,0.7671,-4.7918572,-3.0,8.950013,-10.2294
3411,series3,566.0515,1.0,0.2473,5.5795,1.7009,3.1392,4.3863,6.765,0.2117,3.259,6.4857,0.3488,0.0121,0.044,0.334,0.0902,0.0644,0.1748,0.2402,0.1515,2,0.2473,5.5795,1.7009,3.1392,4.3863,0.2117,3.259,6.4857,0.3488,-6.3688493,-4.506353,0.334,-3.4707289,-3.9567955,-2.516223,0.2402,-2.7226102,0.0,9.14479,6.765
1828,series3_parallel2,180.3402,2.0,1.5349,1.5606,1.4784,2.8657,0.9353,8.3383,0.1375,6.6919,20.417,0.5803,0.0044,0.5374,0.8436,0.217,0.0036,0.2839,0.7845,0.7333,3,1.5349,1.5606,1.4784,2.8657,0.9353,0.1375,6.6919,20.417,0.5803,-7.828281,-0.8959317,0.8436,-2.2042332,-8.117787,-1.8165452,0.7845,-0.44752458,1.0,7.494577,8.3383
496,series2x2_parallel1,363.165,0.25,0.6537,3.0605,1.8616,0.1953,0.2054,2.426,0.0797,6.563,0.8338,0.543,0.0046,0.0609,0.2734,0.1227,0.0184,0.051,0.5911,0.0429,1,0.6537,3.0605,1.8616,0.1953,0.2054,0.0797,6.563,0.8338,0.543,-7.7641506,-4.037414,0.2734,-3.0267928,-5.7641506,-4.293359,0.5911,-4.5428786,-2.0,8.504481,2.426
217,parallel5,165.2113,0.6667,5.019,2.1291,2.4352,3.8878,2.3719,-11.9456,0.3276,0.126,10.7713,0.7439,0.0043,0.226,0.7215,0.2125,0.0017,0.4995,0.8782,0.7081,0,5.019,2.1291,2.4352,3.8878,2.3719,0.3276,0.126,10.7713,0.7439,-7.861448,-2.1456053,0.7215,-2.2344651,-9.20025,-1.0014434,0.8782,-0.49797493,-0.58489037,7.3681684,-11.9456
3934,series2x2_parallel1,74.7487,0.25,3.2231,3.502,3.081,0.4459,2.029,2.4905,0.1003,2.3776,17.6055,0.6644,0.0097,0.544,0.4586,0.2133,0.0356,0.0584,0.4692,0.7679,1,3.2231,3.502,3.081,0.4459,2.029,0.1003,2.3776,17.6055,0.6644,-6.6877995,-0.87832135,0.4586,-2.2290442,-4.811979,-4.097888,0.4692,-0.38100964,-2.0,6.2239766,2.4905
2801,series3,81.3045,1.5,0.4764,1.7583,0.687,3.8698,1.2753,11.7046,0.1103,1.38,16.5368,0.5768,0.0133,0.0516,0.4721,0.2664,0.0809,0.1267,0.3358,0.03,2,0.4764,1.7583,0.687,3.8698,1.2753,0.1103,1.38,16.5368,0.5768,-6.23243,-4.276485,0.4721,-1.908334,-3.6277165,-2.9805117,0.3358,-5.0588937,0.5849625,6.345263,11.7046
3050,series3,83.8208,0.5,4.0191,1.3766,0.3962,5.6452,1.0129,9.0263,0.208,6.9731,8.9727,0.0507,0.021,0.0558,0.4297,0.0496,0.0015,0.3997,0.8857,0.5198,2,4.0191,1.3766,0.3962,5.6452,1.0129,0.208,6.9731,8.9727,0.0507,-5.573467,-4.163591,0.4297,-4.333516,-9.380822,-1.3230106,0.8857,-0.94397146,-1.0,6.3892365,9.0263
1861,series2x2_parallel1,270.0662,0.125,5.511,4.8283,4.0115,5.3347,0.4043,-8.64,0.3743,4.0455,5.2783,0.3139,0.0033,0.1654,0.5027,0.3393,0.088,0.2835,0.7956,0.4767,1,5.511,4.8283,4.0115,5.3347,0.4043,0.3743,4.0455,5.2783,0.3139,-8.243319,-2.595969,0.5027,-1.5593666,-3.5063527,-1.8185794,0.7956,-1.0688465,-3.0,8.077169,-8.64
2021,parallel5,767.769,0.1667,0.1906,3.1223,1.6687,0.4155,5.3636,4.5019,0.1431,3.6877,12.647,0.2998,0.0131,0.5014,0.7483,0.0363,0.0027,0.0406,0.7457,0.2844,0,0.1906,3.1223,1.6687,0.4155,5.3636,0.1431,3.6877,12.647,0.2998,-6.254289,-0.99596614,0.7483,-4.7838864,-8.5328245,-4.6223764,0.7457,-1.8140067,-2.584674,9.584529,4.5019
2398,series2x2_parallel1,208.9674,0.1667,2.9761,0.3299,2.3871,1.6565,0.4996,-9.4984,0.0816,7.5006,13.8706,0.0972,0.005,0.3076,0.6015,0.0639,0.0011,0.2156,0.9479,0.4699,1,2.9761,0.3299,2.3871,1.6565,0.4996,0.0816,7.5006,13.8706,0.0972,-7.643856,-1.7008727,0.6015,-3.9680402,-9.82828,-2.2135708,0.9479,-1.0895743,-2.584674,7.7071342,-9.4984
3271,parallel5,392.4922,0.2,2.3639,1.8009,3.404,2.6072,4.0258,6.2748,0.228,6.2873,15.0855,0.4744,0.0058,0.3126,0.2411,0.0474,0.0023,0.3823,0.3027,0.0961,0,2.3639,1.8009,3.404,2.6072,4.0258,0.228,6.2873,15.0855,0.4744,-7.4297314,-1.6776104,0.2411,-4.398969,-8.764151,-1.3872229,0.3027,-3.3793197,-2.321928,8.61652,6.2748
3903,series3_parallel2,375.8831,3.0,2.8658,5.2039,0.6575,1.6443,4.4083,-3.2645,0.2183,4.0143,6.9856,0.718,0.0104,0.0932,0.2889,0.0298,0.0074,0.6474,0.6786,0.3407,3,2.8658,5.2039,0.6575,1.6443,4.4083,0.2183,4.0143,6.9856,0.718,-6.5872726,-3.4235263,0.2889,-5.068544,-7.078259,-0.6272707,0.6786,-1.5534261,1.5849625,8.55414,-3.2645
2646,parallel5,315.0149,0.6667,1.4058,4.229,4.4576,0.3366,2.6307,7.8314,0.1271,3.3819,18.7639,0.3387,0.0066,0.0702,0.3859,0.0286,0.0503,0.0776,0.784,0.5218,0,1.4058,4.229,4.4576,0.3366,2.6307,0.1271,3.3819,18.7639,0.3387,-7.243318,-3.832385,0.3859,-5.127841,-4.3132977,-3.6877995,0.784,-0.9384312,-0.58489037,8.299276,7.8314
2535,series3,238.7106,0.5,0.5547,0.996,4.2453,0.2893,5.1741,8.7167,0.4196,4.174,0.727,0.5051,0.0182,0.0318,0.211,0.052,0.0069,0.1269,0.3132,0.0643,2,0.5547,0.996,4.2453,0.2893,5.1741,0.4196,4.174,0.727,0.5051,-5.7799177,-4.974829,0.211,-4.2653446,-7.179188,-2.978236,0.3132,-3.9590375,-1.0,7.899119,8.7167
610,series3,547.3585,0.25,0.6877,0.2743,3.5826,1.6718,4.041,3.4152,0.4081,1.2052,0.9866,0.3008,0.0023,0.188,0.8172,0.0359,0.0046,0.4604,0.8716,0.0636,2,0.6877,0.2743,3.5826,1.6718,4.041,0.4081,1.2052,0.9866,0.3008,-8.764151,-2.4111955,0.8172,-4.7998724,-7.7641506,-1.1190403,0.8716,-3.9748294,-2.0,9.096342,3.4152
426,series3_parallel2,611.6229,1.5,2.6471,0.4991,0.7296,1.1105,4.0005,-6.7971,0.2607,5.3223,20.6551,0.2911,0.0115,0.1723,0.5185,0.2155,0.0312,0.1174,0.2596,0.4604,3,2.6471,0.4991,0.7296,1.1105,4.0005,0.2607,5.3223,20.6551,0.2911,-6.442222,-2.5370054,0.5185,-2.2142403,-5.0023103,-3.0904958,0.2596,-1.1190403,0.5849625,9.256498,-6.7971
2817,series3_parallel2,344.332,0.1667,1.5206,3.0463,1.8159,1.5597,4.4858,-9.8509,0.201,7.9725,13.7377,0.2655,0.0735,0.0327,0.5194,0.0645,0.0425,0.4332,0.6514,0.1374,3,1.5206,3.0463,1.8159,1.5597,4.4858,0.201,7.9725,13.7377,0.2655,-3.7661119,-4.9345655,0.5194,-3.9545572,-4.556393,-1.2068949,0.6514,-2.8635461,-2.584674,8.427656,-9.8509
2272,series2x2_parallel1,153.4497,0.1667,5.299,1.9513,0.1733,3.1614,0.6487,0.4306,0.3464,5.2385,5.8078,0.3882,0.0136,0.3469,0.2517,0.0999,0.0014,0.098,0.5915,0.0315,1,5.299,1.9513,0.1733,3.1614,0.6487,0.3464,5.2385,5.8078,0.3882,-6.2002497,-1.5274082,0.2517,-3.3233714,-9.480357,-3.3510745,0.5915,-4.9885044,-2.584674,7.261622,0.4306
3216,series3,159.905,0.2,3.1636,1.2004,1.3044,0.1849,1.1797,-9.2805,0.2221,1.8418,16.7813,0.4997,0.0044,0.1132,0.2177,0.259,0.0044,0.0411,0.313,0.2312,2,3.1636,1.2004,1.3044,0.1849,1.1797,0.2221,1.8418,16.7813,0.4997,-7.828281,-3.143054,0.2177,-1.9489759,-7.828281,-4.6047177,0.313,-2.1127868,-2.321928,7.321071,-9.2805
1418,series3,80.0322,2.0,3.4435,3.3619,2.925,4.0681,4.763,-9.2835,0.0795,0.8485,7.7454,0.149,0.0027,0.0934,0.7586,0.1263,0.0073,0.0622,0.614,0.6457,2,3.4435,3.3619,2.925,4.0681,4.763,0.0795,0.8485,7.7454,0.149,-8.5328245,-3.4204335,0.7586,-2.9850733,-7.097888,-4.006942,0.614,-0.6310641,1.0,6.322509,-9.2835
2222,parallel5,225.8669,0.5,1.2994,4.7929,0.3461,0.5997,3.8809,-6.1983,0.3674,7.3905,20.1347,0.5873,0.0026,0.0957,0.1831,0.6177,0.0044,0.1628,0.5028,0.2813,0,1.2994,4.7929,0.3461,0.5997,3.8809,0.3674,7.3905,20.1347,0.5873,-8.587273,-3.385337,0.1831,-0.6950218,-7.828281,-2.6188273,0.5028,-1.8298185,-1.0,7.8193293,-6.1983
598,series2x2_parallel1,267.2352,3.0,0.9635,0.9505,3.5763,0.3084,1.5323,9.0534,0.1833,3.5432,2.2926,0.5528,0.0048,0.1057,0.5992,0.0265,0.0027,0.1893,0.9083,0.3068,1,0.9635,0.9505,3.5763,0.3084,1.5323,0.1833,3.5432,2.2926,0.5528,-7.7027497,-3.2419527,0.5992,-5.237864,-8.5328245,-2.4012537,0.9083,-1.7046295,1.5849625,8.061966,9.0534
740,parallel5,159.6396,0.25,0.7166,2.3219,4.0951,0.5498,3.1537,-0.4671,0.1899,0.7256,6.5884,0.7134,0.01,0.0536,0.2545,0.1866,0.042,0.3374,0.2511,0.296,0,0.7166,2.3219,4.0951,0.5498,3.1537,0.1899,0.7256,6.5884,0.7134,-6.643856,-4.2216234,0.2545,-2.4219792,-4.573467,-1.5674682,0.2511,-1.7563308,-2.0,7.3186746,-0.4671
3256,series2x2_parallel1,332.2175,1.0,0.9525,1.8731,0.8388,4.3013,4.2254,5.013,0.2534,6.3741,16.9777,0.3654,0.0687,0.4994,0.2333,0.2883,0.0019,0.169,0.7525,0.0329,1,0.9525,1.8731,0.8388,4.3013,4.2254,0.2534,6.3741,16.9777,0.3654,-3.8635461,-1.0017323,0.2333,-1.7943572,-9.039784,-2.564905,0.7525,-4.9257684,0.0,8.375984,5.013
3902,series2x2_parallel1,745.7188,0.2,1.6399,4.2197,2.3842,1.9476,3.5043,7.8039,0.4197,6.3514,20.6415,0.3326,0.0031,0.0999,0.2805,0.6008,0.019,0.0459,0.9267,0.2557,1,1.6399,4.2197,2.3842,1.9476,3.5043,0.4197,6.3514,20.6415,0.3326,-8.333516,-3.3233714,0.2805,-0.73504335,-5.717857,-4.445362,0.9267,-1.967476,-2.321928,9.542488,7.8039
1673,series2x2_parallel1,127.274,0.125,2.8322,5.3309,4.9876,5.4527,4.6333,-4.2441,0.0698,6.43,11.9504,0.7003,0.0037,0.0421,0.5639,0.2579,0.0042,0.0462,0.138,0.0524,1,2.8322,5.3309,4.9876,5.4527,4.6333,0.0698,6.43,11.9504,0.7003,-8.078259,-4.570036,0.5639,-1.9551163,-7.895395,-4.435963,0.138,-4.254289,-3.0,6.991794,-4.2441
2847,parallel5,133.3028,0.5,2.9655,0.2074,5.8879,2.7429,3.4476,-5.5242,0.2119,2.971,17.7586,0.0326,0.0675,0.0913,0.8338,0.6204,0.0736,0.5035,0.7025,0.671,0,2.9655,0.2074,5.8879,2.7429,3.4476,0.2119,2.971,17.7586,0.0326,-3.8889687,-3.4532413,0.8338,-0.6887294,-3.7641504,-0.98993635,0.7025,-0.5756153,-1.0,7.058563,-5.5242
2569,series2x2_parallel1,249.2274,4.0,2.781,4.4212,5.247,0.5141,4.8447,-7.4984,0.2875,3.086,16.2595,0.2387,0.0258,0.0393,0.8214,0.4036,0.0054,0.3361,0.2087,0.7991,1,2.781,4.4212,5.247,0.5141,4.8447,0.2875,3.086,16.2595,0.2387,-5.276485,-4.669327,0.8214,-1.3090019,-7.532825,-1.5730375,0.2087,-0.32355207,2.0,7.961319,-7.4984
3843,series3,343.7631,0.2,1.285,1.6286,1.3621,2.5301,2.4725,-0.0776,0.0781,5.7024,13.1073,0.4371,0.0076,0.2917,0.4857,0.083,0.0025,0.1058,0.6938,0.1544,2,1.285,1.6286,1.3621,2.5301,2.4725,0.0781,5.7024,13.1073,0.4371,-7.039785,-1.7774427,0.4857,-3.590745,-8.643856,-3.2405884,0.6938,-2.6952553,-2.321928,8.425271,-0.0776
844,series3_parallel2,635.3713,0.5,1.7167,1.9053,0.4094,2.006,0.1674,9.7748,0.2918,2.7381,15.4873,0.6257,0.0028,0.0811,0.6094,0.0223,0.1076,0.3505,0.207,0.5289,3,1.7167,1.9053,0.4094,2.006,0.1674,0.2918,2.7381,15.4873,0.6257,-8.480357,-3.6241543,0.6094,-5.4868126,-3.21625,-1.5125138,0.207,-0.91893303,-1.0,9.311456,9.7748
1737,series2x2_parallel1,305.3511,0.2,2.8006,3.0163,0.1563,1.0852,1.1901,5.9676,0.1639,7.0288,15.4637,0.6739,0.0183,0.2896,0.8478,0.1951,0.0026,0.1109,0.7834,0.7852,1,2.8006,3.0163,0.1563,1.0852,1.1901,0.1639,7.0288,15.4637,0.6739,-5.7720127,-1.7878665,0.8478,-2.3577144,-8.587273,-3.1726687,0.7834,-0.34886792,-2.321928,8.254325,5.9676
2991,series2x2_parallel1,114.1312,0.25,2.4524,0.8596,4.3958,0.7222,5.8053,5.9126,0.4461,4.0453,16.8522,0.3256,0.0282,0.043,0.6492,0.0583,0.0254,0.4805,0.8514,0.7963,1,2.4524,0.8596,4.3958,0.7222,5.8053,0.4461,4.0453,16.8522,0.3256,-5.148161,-4.5395193,0.6492,-4.1003604,-5.299028,-1.0573916,0.8514,-0.32861605,-2.0,6.8345494,5.9126
149,series3_parallel2,72.468,1.5,1.7817,3.1287,0.7342,3.4294,1.4681,-9.9619,0.211,2.7864,8.8238,0.0336,0.005,0.1991,0.245,0.0237,0.0011,0.0593,0.196,0.0555,3,1.7817,3.1287,0.7342,3.4294,1.4681,0.211,2.7864,8.8238,0.0336,-7.643856,-2.328435,0.245,-5.398969,-9.82828,-4.0758243,0.196,-4.1713686,0.5849625,6.179272,-9.9619
3686,series3_parallel2,183.1307,1.0,2.6589,3.5637,1.6484,0.7858,3.1773,10.1951,0.2907,7.244,2.8298,0.7288,0.0724,0.1812,0.3356,0.4816,0.0095,0.28,0.2424,0.3741,3,2.6589,3.5637,1.6484,0.7858,3.1773,0.2907,7.244,2.8298,0.7288,-3.7878664,-2.4643452,0.3356,-1.0540928,-6.717857,-1.8365012,0.2424,-1.4185041,0.0,7.51673,10.1951
889,parallel5,98.068,0.25,1.0612,1.1159,2.0861,1.8662,4.4689,-2.4636,0.1684,3.3997,16.9322,0.6558,0.0035,0.0537,0.5252,0.074,0.0988,0.2746,0.429,0.1639,0,1.0612,1.1159,2.0861,1.8662,4.4689,0.1684,3.3997,16.9322,0.6558,-8.158429,-4.218934,0.5252,-3.756331,-3.339345,-1.8645965,0.429,-2.6091123,-2.0,6.6157107,-2.4636
1507,parallel5,228.7899,0.2,0.6186,4.5126,2.5536,3.2356,1.686,7.919,0.4021,0.8176,5.3241,0.2878,0.0167,0.04,0.7781,0.5712,0.0072,0.074,0.9492,0.0402,0,0.6186,4.5126,2.5536,3.2356,1.686,0.4021,0.8176,5.3241,0.2878,-5.904008,-4.643856,0.7781,-0.8079321,-7.1177874,-3.756331,0.9492,-4.6366606,-2.321928,7.8378797,7.919
237,series3_parallel2,554.9665,1.5,5.0677,1.7034,4.0802,0.9784,1.6518,-4.0993,0.3979,4.5202,9.0475,0.0836,0.0237,0.0892,0.5647,0.0384,0.0242,0.07,0.7861,0.2902,3,5.0677,1.7034,4.0802,0.9784,1.6518,0.3979,4.5202,9.0475,0.0836,-5.398969,-3.4868126,0.5647,-4.7027497,-5.3688493,-3.8365014,0.7861,-1.7848806,0.5849625,9.116257,-4.0993
903,parallel5,89.668,0.6667,1.909,5.1421,4.0305,0.9264,2.1583,-4.0516,0.1254,5.1801,4.9749,0.428,0.0456,0.0442,0.7799,0.0818,0.0015,0.0502,0.2875,0.4606,0,1.909,5.1421,4.0305,0.9264,2.1583,0.1254,5.1801,4.9749,0.428,-4.4548225,-4.4998097,0.7799,-3.6117554,-9.380822,-4.316169,0.2875,-1.1184137,-0.58489037,6.4865212,-4.0516
319,series3,209.2304,0.2,5.3094,1.2058,2.1512,1.1608,5.5419,7.0959,0.4299,8.0839,3.0981,0.0534,0.0129,0.3681,0.5216,0.0796,0.0135,0.4728,0.9186,0.11,2,5.3094,1.2058,2.1512,1.1608,5.5419,0.4299,8.0839,3.0981,0.0534,-6.276485,-1.4418304,0.5216,-3.6510878,-6.210897,-1.0806981,0.9186,-3.1844246,-2.321928,7.7089486,7.0959
3709,parallel5,83.2911,0.2,2.1282,0.779,2.7908,3.6459,0.7685,-1.3916,0.3566,6.8366,4.4005,0.4594,0.0164,0.1238,0.2152,0.6194,0.0441,0.49,0.7427,0.0379,0,2.1282,0.779,2.7908,3.6459,0.7685,0.3566,6.8366,4.4005,0.4594,-5.9301605,-3.0139167,0.2152,-0.69105667,-4.5030775,-1.0291463,0.7427,-4.721658,-2.321928,6.38009,-1.3916
2895,series3,295.5805,1.5,2.9671,0.6516,1.8006,5.9696,2.7457,-1.9685,0.0923,1.2614,20.2497,0.0295,0.0608,0.1081,0.6584,0.2496,0.0139,0.0538,0.6213,0.1898,2,2.9671,0.6516,1.8006,5.9696,2.7457,0.0923,1.2614,20.2497,0.0295,-4.039785,-3.2095616,0.6584,-2.0023103,-6.1687713,-4.21625,0.6213,-2.397448,0.5849625,8.207407,-1.9685
