id,algorithm,algorithm_family,frequencia_base,ratio_carrier,index_12,index_23,index_3c,index_4c,index_5c,detune_carrier,feedback,lfo_rate,lfo_depth_cents,key_scaling,env_mod_attack,env_mod_decay,env_mod_sustain,env_mod_release,env_car_attack,env_car_decay,env_car_sustain,env_car_release,algorithm_idx,ratio_log2_head,freq_log2_head
1102,parallel5,parallel,348.2782,1.0,2.14,5.7289,5.0959,4.9917,0.2071,0.7493,0.137,1.0699,0.0471,0.2366,0.0054,0.0363,0.0673,0.024,0.0028,0.1556,0.1187,0.0686,0,0.0,8.444097
1901,series3_parallel2,series,143.7504,1.0,2.7511,0.6701,5.6494,1.2173,1.5385,0.7329,0.0049,0.8587,1.2051,0.0508,0.0066,0.1174,0.5179,0.0431,0.0095,0.1319,0.7022,0.0892,3,0.0,7.1674223
2138,series3_parallel2,series,156.4166,3.0,0.8534,2.3085,0.1975,4.2664,4.8132,2.6092,0.1639,2.9084,7.4207,0.0662,0.0022,0.0352,0.2182,0.0594,0.0145,0.2382,0.7629,0.0683,3,1.5849625,7.28925
108,parallel5,parallel,390.262,0.1667,1.6389,1.6623,1.701,1.4492,0.684,-0.9348,0.1075,3.489,1.0954,0.2331,0.0058,0.2192,0.3774,0.0405,0.0104,0.0763,0.1285,0.0981,0,-2.584674,8.608299
3147,series3_parallel2,series,202.3924,3.0,2.6232,4.1902,5.5044,1.5085,5.889,-2.9033,0.0751,0.6831,0.2511,0.1027,0.0032,0.041,0.1746,0.0231,0.0044,0.2225,0.3516,0.0836,3,1.5849625,7.661011
820,series3,series,246.5051,3.0,5.4196,0.7265,1.774,1.072,3.5355,2.8623,0.0923,3.8001,0.305,0.1818,0.0202,0.2123,0.757,0.2193,0.0628,0.0682,0.8074,0.1178,2,1.5849625,7.9454737
1350,series2x2_parallel1,parallel,832.2047,0.2,2.3745,1.6773,1.3739,2.1403,2.7621,-1.4435,0.0951,3.4476,2.4607,0.1086,0.0087,0.2569,0.3741,0.0458,0.0035,0.1202,0.0533,0.0216,1,-2.321928,9.700794
1162,parallel5,parallel,254.2474,0.2,2.6607,0.4312,0.5793,0.7655,3.015,-0.8246,0.0596,0.2543,4.2041,0.1516,0.0049,0.0896,0.3206,0.0976,0.0051,0.0619,0.2226,0.1593,0,-2.321928,7.9900894
85,parallel5,parallel,162.6279,1.5,1.7475,2.5348,3.63,2.5146,0.8927,-1.1429,0.1694,1.6792,1.6105,0.2226,0.0118,0.0589,0.1693,0.021,0.0029,0.0366,0.0998,0.0605,0,0.5849625,7.345431
3201,parallel5,parallel,343.6902,0.6667,2.8564,2.7561,3.0771,0.8069,3.025,-2.5112,0.0475,3.6479,1.6474,0.0948,0.0018,0.0567,0.2885,0.0208,0.0054,0.2933,0.433,0.0663,0,-0.58489037,8.424965
4080,series2x2_parallel1,parallel,839.5522,0.3333,3.4928,2.501,4.1647,3.2059,1.3466,-1.5175,0.1331,1.6951,3.0162,0.0065,0.0113,0.0553,0.2344,0.1214,0.0111,0.0825,0.5045,0.2059,1,-1.5851068,9.713476
1755,parallel5,parallel,526.1731,1.0,5.9441,0.7119,2.1339,0.3652,1.1881,-1.9115,0.1243,0.4824,4.8954,0.2456,0.0023,0.1366,0.2487,0.1234,0.0057,0.0634,0.2711,0.2379,0,0.0,9.039393
3818,parallel5,parallel,103.5405,1.5,2.7807,2.535,5.3516,3.6449,0.4254,-0.2247,0.103,2.0738,3.0559,0.2121,0.0081,0.1638,0.5578,0.2037,0.0055,0.1539,0.6519,0.3024,0,0.5849625,6.6940513
3748,parallel5,parallel,651.2327,0.3333,0.1678,1.9941,0.9731,1.1284,1.3971,-0.9072,0.1762,2.78,6.5747,0.1322,0.0032,0.1624,0.3297,0.115,0.0285,0.114,0.8595,0.2792,0,-1.5851068,9.34703
2370,series3_parallel2,series,212.2478,0.125,0.2744,4.7092,4.0371,2.417,1.3688,-0.0438,0.0062,2.1677,4.1813,0.104,0.0076,0.2265,0.4236,0.0759,0.0064,0.1216,0.4739,0.187,3,-3.0,7.7296057
1729,series2x2_parallel1,parallel,83.9635,0.2,0.562,1.3495,4.3594,5.1455,0.8176,-1.4477,0.145,3.2561,7.5188,0.0133,0.0715,0.1847,0.8099,0.1391,0.0039,0.0278,0.2311,0.0222,1,-2.321928,6.3916903
595,parallel5,parallel,352.8413,0.25,1.8551,5.9878,5.9622,2.9741,1.6628,-0.5207,0.1607,2.678,4.5481,0.2037,0.0383,0.0832,0.6948,0.095,0.0195,0.2757,0.432,0.0681,0,-2.0,8.462875
416,series3_parallel2,series,489.0418,3.0,1.8123,2.303,2.8071,0.8548,5.2573,-2.6484,0.0858,1.0382,2.2096,0.1076,0.0249,0.1573,0.4869,0.09,0.0081,0.027,0.2664,0.0838,3,1.5849625,8.933814
944,series2x2_parallel1,parallel,219.4902,3.0,0.4802,0.6623,1.2075,3.4755,5.7934,-1.96,0.0073,1.651,4.3201,0.1615,0.0056,0.1478,0.4137,0.1706,0.0165,0.1742,0.6543,0.2967,1,1.5849625,7.7780128
2981,series3_parallel2,series,118.7874,0.125,0.2276,4.9479,3.3804,1.1552,0.6149,0.8906,0.0472,0.6296,2.2401,0.1866,0.0055,0.1243,0.7369,0.1277,0.0029,0.0382,0.2686,0.0761,3,-3.0,6.892238
767,parallel5,parallel,90.6239,0.6667,0.9539,2.6468,1.4822,1.2138,2.0621,0.9247,0.0527,3.1035,6.9149,0.142,0.0239,0.168,0.701,0.0948,0.0349,0.1259,0.4602,0.1348,0,-0.58489037,6.5018196
2590,series2x2_parallel1,parallel,108.4316,2.0,3.0379,0.5825,2.6987,1.3104,3.7836,-1.5152,0.0364,1.9668,3.4554,0.1945,0.0072,0.0327,0.18,0.0225,0.0031,0.161,0.2229,0.0235,1,1.0,6.7606416
3584,series2x2_parallel1,parallel,133.0732,0.2,0.1586,3.5125,0.9328,1.8084,4.0512,-2.636,0.1125,3.4393,5.8031,0.1838,0.044,0.1395,0.7407,0.0987,0.0016,0.0251,0.1701,0.072,1,-2.321928,7.056076
3001,series3_parallel2,series,207.1568,0.25,3.6067,2.4401,0.8812,0.9618,0.2028,0.8781,0.0824,2.9622,7.3808,0.2201,0.0016,0.0353,0.1404,0.0558,0.0144,0.1472,0.8517,0.1428,3,-2.0,7.6945796
3709,parallel5,parallel,70.4451,3.0,2.5029,3.5563,3.228,3.3775,0.3166,-1.8777,0.0705,3.1081,1.7829,0.1099,0.0029,0.0512,0.0543,0.0288,0.0127,0.1314,0.187,0.0304,0,1.5849625,6.1384273
3923,series2x2_parallel1,parallel,71.9214,3.0,1.1274,0.3513,1.578,4.7772,0.8107,-1.1133,0.0063,0.6324,0.3379,0.1335,0.0075,0.1161,0.2347,0.0203,0.0487,0.0792,0.6118,0.3106,1,1.5849625,6.1683493
2907,series3,series,675.5786,0.125,1.7028,1.3206,3.05,2.5829,3.1391,0.7967,0.1026,3.8517,4.5052,0.1323,0.0056,0.0254,0.1472,0.0507,0.0845,0.2512,0.6395,0.3982,2,-3.0,9.39998
399,parallel5,parallel,262.0551,1.5,2.0041,3.9765,0.3373,1.4758,3.8547,1.5217,0.1705,0.9622,6.53,0.1571,0.0022,0.1228,0.2079,0.0524,0.0036,0.101,0.3184,0.0328,0,0.5849625,8.033727
2537,series2x2_parallel1,parallel,462.2737,0.125,1.1217,1.2756,0.1716,3.0854,3.7072,1.8732,0.1205,3.936,4.0126,0.1851,0.0026,0.0661,0.1327,0.0416,0.0044,0.0415,0.1637,0.0801,1,-3.0,8.852604
3205,parallel5,parallel,865.3251,0.3333,5.6221,0.9377,2.9469,3.0147,1.9642,-2.785,0.0714,1.9628,5.7415,0.1158,0.0031,0.1473,0.2226,0.1116,0.0217,0.2013,0.6548,0.1683,0,-1.5851068,9.757098
2382,series3,series,173.9854,3.0,1.7213,1.6087,0.2822,2.8511,0.1954,0.786,0.148,1.6857,0.4542,0.236,0.0063,0.0317,0.0474,0.0174,0.0506,0.0631,0.899,0.1125,2,1.5849625,7.4428225
965,series2x2_parallel1,parallel,121.6426,3.0,1.3535,2.0932,0.7442,3.0817,2.0008,-0.4102,0.0567,2.0681,7.9465,0.0297,0.0055,0.0673,0.1139,0.0388,0.0253,0.0815,0.7992,0.2642,1,1.5849625,6.9265046
439,series3,series,616.6835,0.6667,3.0581,1.5995,2.4209,2.3689,2.6386,0.3238,0.1695,3.0914,3.8563,0.0018,0.0022,0.0687,0.1069,0.0322,0.0067,0.0308,0.1621,0.0369,2,-0.58489037,9.268386
1525,series3,series,335.5781,2.0,3.3858,1.2399,3.3441,1.557,1.1681,0.3505,0.1177,0.9504,1.2065,0.0688,0.0015,0.0451,0.3376,0.0285,0.0136,0.0817,0.7273,0.0988,2,1.0,8.390505
3811,series2x2_parallel1,parallel,430.6419,0.5,0.5631,0.8476,3.5397,5.9912,2.0134,-0.5234,0.0888,0.5482,4.7263,0.0184,0.0049,0.0374,0.0426,0.0897,0.002,0.1178,0.366,0.1764,1,-1.0,8.750345
2230,series2x2_parallel1,parallel,765.9345,0.1667,5.9307,2.1445,1.5043,0.4609,1.5655,-1.3486,0.0973,3.5304,3.0734,0.0385,0.0041,0.0468,0.1297,0.0824,0.084,0.1411,0.4915,0.3582,1,-2.584674,9.581078
1657,series3_parallel2,series,313.9273,2.0,3.4919,1.7227,2.7204,3.3312,2.6075,-0.7945,0.1087,3.1914,2.306,0.0407,0.0109,0.158,0.4877,0.1104,0.0089,0.1994,0.3939,0.1338,3,1.0,8.294287
1039,series2x2_parallel1,parallel,187.9608,0.125,0.6277,1.8441,1.7093,2.9706,1.5564,0.482,0.0737,1.4614,6.6331,0.0875,0.0018,0.0284,0.1056,0.0854,0.0021,0.0366,0.2454,0.024,1,-3.0,7.554288
1790,series3_parallel2,series,425.9203,1.5,1.686,2.118,3.3304,1.1675,0.8173,-0.5201,0.1741,2.8454,1.0415,0.1358,0.0202,0.2013,0.8751,0.108,0.0047,0.1229,0.1909,0.222,3,0.5849625,8.73444
15,series3_parallel2,series,200.9341,0.3333,0.2886,1.183,4.1098,1.8859,2.02,2.5419,0.0424,2.1759,3.5806,0.1194,0.0113,0.053,0.3322,0.0512,0.0018,0.1202,0.3822,0.1041,3,-1.5851068,7.6505785
3032,series3,series,121.6627,0.25,0.9931,1.3861,5.3802,4.8471,0.9465,-2.5503,0.0634,2.1521,4.8215,0.0625,0.0018,0.085,0.048,0.0581,0.0023,0.0432,0.2972,0.0471,2,-2.0,6.926743
1356,parallel5,parallel,423.7539,4.0,4.2782,3.2722,3.0361,0.6512,0.2773,-2.2859,0.0237,0.3595,0.2698,0.1954,0.0936,0.0928,0.8427,0.1156,0.0116,0.0822,0.2412,0.0186,0,2.0,8.727083
2727,parallel5,parallel,142.4884,4.0,4.1945,4.0127,1.4813,1.5792,0.3768,1.0223,0.0886,2.3596,1.908,0.0467,0.0037,0.046,0.0499,0.0212,0.0088,0.0993,0.1446,0.0212,0,2.0,7.1547008
3426,parallel5,parallel,167.4564,2.0,0.2656,1.2603,3.1524,2.1905,1.6902,1.0035,0.0249,2.508,7.5491,0.025,0.0045,0.097,0.1269,0.0226,0.0023,0.0727,0.2266,0.0318,0,1.0,7.387642
2129,series2x2_parallel1,parallel,123.8362,0.6667,1.5756,3.8719,4.0141,0.874,3.6628,-2.4508,0.1156,3.1484,4.4149,0.1827,0.0045,0.0785,0.1168,0.0152,0.0038,0.0579,0.1494,0.0179,1,-0.58489037,6.952289
3114,series3,series,390.261,0.2,3.5298,3.7039,5.1279,1.7175,0.2193,0.2976,0.1602,3.3071,6.2639,0.0624,0.0199,0.092,0.3479,0.1456,0.0374,0.1648,0.6018,0.0483,2,-2.321928,8.608295
3136,series3_parallel2,series,78.1349,1.5,2.9302,1.7576,1.4831,2.6648,3.3989,-1.1023,0.1654,1.9182,3.8278,0.0826,0.0051,0.135,0.4346,0.0428,0.0038,0.0803,0.1758,0.1325,3,0.5849625,6.287895
3291,parallel5,parallel,132.1658,0.1667,1.6921,1.4111,3.9241,0.382,0.3591,1.9522,0.0327,3.4714,3.4467,0.0672,0.0026,0.0536,0.0506,0.0357,0.0063,0.221,0.3319,0.0296,0,-2.584674,7.046205
2461,series3_parallel2,series,206.8174,0.1667,4.0399,5.7602,4.1325,4.1438,0.8335,2.2877,0.1431,0.2272,5.6842,0.1475,0.0866,0.2027,0.5921,0.299,0.0026,0.114,0.2289,0.1427,3,-2.584674,7.6922135
2492,series3,series,83.1574,0.25,0.6137,2.9874,0.367,2.541,5.6399,-1.4128,0.0372,2.3679,2.1781,0.2173,0.0135,0.1748,0.7396,0.0424,0.0115,0.1834,0.333,0.0226,2,-2.0,6.377773
2319,parallel5,parallel,123.3201,0.125,0.3008,1.7669,0.5287,2.063,1.788,-0.9033,0.0665,2.6211,1.8208,0.191,0.0177,0.1699,0.6557,0.0957,0.0032,0.1799,0.1542,0.177,0,-3.0,6.9462643
1204,series2x2_parallel1,parallel,88.2195,0.125,2.067,1.2959,0.4443,1.1276,4.6642,1.5784,0.0004,3.3583,2.3315,0.182,0.0041,0.1866,0.5745,0.1105,0.0129,0.0779,0.34,0.0576,1,-3.0,6.4630256
3091,parallel5,parallel,578.2717,0.25,3.0799,1.4277,1.3885,2.1921,3.9407,-1.7289,0.0874,0.2993,7.7515,0.1998,0.0046,0.0808,0.5251,0.0459,0.0018,0.0281,0.3253,0.1299,0,-2.0,9.175604
95,series3,series,71.402,0.6667,2.9856,0.3845,2.7307,0.5135,2.1925,-0.8357,0.0521,0.5774,3.0054,0.0942,0.0081,0.0973,0.2544,0.1171,0.0023,0.0888,0.2477,0.1036,2,-0.58489037,6.1578927
1146,series2x2_parallel1,parallel,369.7072,0.3333,1.3277,4.0912,5.8588,5.4164,2.2513,-0.6964,0.0156,3.1242,2.5274,0.1394,0.0028,0.0719,0.1927,0.0268,0.0077,0.2206,0.4481,0.0663,1,-1.5851068,8.530239
3697,series3_parallel2,series,82.1196,1.5,2.6491,3.3923,3.3605,2.353,2.0334,-0.7323,0.0846,1.695,3.5204,0.0774,0.0262,0.2401,0.3306,0.0656,0.0028,0.1712,0.1982,0.1969,3,0.5849625,6.359655
2018,series2x2_parallel1,parallel,214.4045,2.0,3.5201,2.0294,3.7936,0.6512,3.072,-2.5502,0.0921,0.6195,7.3355,0.2083,0.0022,0.0269,0.134,0.0293,0.0177,0.0996,0.8362,0.1696,1,1.0,7.744191
3185,series2x2_parallel1,parallel,125.0946,3.0,3.2935,1.1234,4.5079,0.7417,0.8175,-1.8508,0.0313,1.8218,2.5027,0.2307,0.0132,0.1201,0.5887,0.1638,0.019,0.1045,0.4393,0.0439,1,1.5849625,6.9668756
1031,parallel5,parallel,189.6537,0.2,4.8134,1.5735,4.0665,0.1596,4.5328,2.8682,0.0232,3.8716,3.6008,0.1006,0.0024,0.0555,0.2772,0.0924,0.0918,0.2621,0.8637,0.2657,0,-2.321928,7.5672235
284,parallel5,parallel,608.9488,0.1667,3.9076,4.1095,2.9429,3.1382,0.5875,-2.0982,0.1725,1.9201,3.738,0.0201,0.0031,0.0626,0.1005,0.096,0.0179,0.1081,0.6683,0.0454,0,-2.584674,9.250177
2505,series3,series,805.2399,0.6667,1.3329,2.1705,4.0083,3.968,1.4724,0.5335,0.0522,0.6294,7.8528,0.0981,0.0032,0.1212,0.3045,0.079,0.0025,0.0511,0.2411,0.1009,2,-0.58489037,9.653275
799,series3,series,165.4218,1.0,0.2884,3.343,0.8863,4.4719,2.5809,-2.2972,0.0253,2.5776,6.9909,0.0145,0.0253,0.131,0.5898,0.1501,0.1297,0.062,0.5881,0.293,2,0.0,7.3700056
274,parallel5,parallel,491.4322,0.125,0.1975,2.0905,3.4959,5.4714,0.3688,-1.9701,0.0307,3.4039,2.163,0.1721,0.0078,0.1185,0.2989,0.0227,0.007,0.2312,0.563,0.0781,0,-3.0,8.940848
2623,series3,series,95.3102,0.3333,4.921,1.242,1.2272,2.0963,2.5285,0.6114,0.1745,3.6407,7.6824,0.1536,0.0394,0.1053,0.8823,0.0851,0.0227,0.1597,0.4713,0.1825,2,-1.5851068,6.5745587
522,series2x2_parallel1,parallel,231.0131,0.5,1.2026,1.3319,4.0661,0.8003,0.5795,-0.2348,0.0779,2.5856,4.7332,0.0821,0.0102,0.0808,0.3321,0.0788,0.0226,0.1433,0.7047,0.0421,1,-1.0,7.851831
206,parallel5,parallel,341.6919,0.6667,3.497,1.0704,0.7722,3.2395,0.8356,-0.387,0.014,0.5582,2.5076,0.0985,0.002,0.0933,0.0458,0.0676,0.0268,0.1848,0.5623,0.2612,0,-0.58489037,8.416553
3482,series3_parallel2,series,123.6086,4.0,3.9049,2.2258,2.6919,2.269,2.1328,-1.3811,0.1678,0.0347,7.7341,0.221,0.0038,0.032,0.063,0.0209,0.0016,0.0252,0.2551,0.103,3,2.0,6.9496355
3037,series3,series,101.758,4.0,1.3271,2.3534,4.137,4.0492,1.4295,-1.2097,0.0867,3.8361,0.6616,0.1266,0.0099,0.1357,0.2799,0.1135,0.0167,0.1095,0.6063,0.1938,2,2.0,6.6689982
1281,series2x2_parallel1,parallel,231.3073,0.6667,5.8586,5.8804,5.7766,4.7447,3.2138,-2.6756,0.1423,1.8395,2.3473,0.0543,0.0111,0.1353,0.6185,0.0506,0.0068,0.1173,0.1815,0.1598,1,-0.58489037,7.853667
390,series2x2_parallel1,parallel,291.4441,1.0,0.1944,5.0612,4.3594,3.373,4.7849,-0.5602,0.0155,3.6002,0.6957,0.2416,0.0057,0.0698,0.1714,0.0233,0.0952,0.1285,0.5531,0.2548,1,0.0,8.187076
2694,parallel5,parallel,243.4269,0.5,3.9359,1.1866,1.0041,1.7806,3.7453,2.1699,0.0426,3.5055,5.3038,0.0433,0.0027,0.0885,0.094,0.0934,0.0041,0.0766,0.1845,0.0248,0,-1.0,7.927345
1466,parallel5,parallel,478.0758,1.0,3.5233,2.4784,1.0033,1.5718,4.4438,-2.6358,0.0019,1.9295,5.8189,0.0186,0.0041,0.062,0.1426,0.1593,0.0094,0.0757,0.1104,0.1178,0,0.0,8.901095
1122,series2x2_parallel1,parallel,354.4227,0.5,3.9164,1.4809,1.3784,2.8264,2.7256,2.1816,0.0231,0.9547,0.0918,0.1976,0.0032,0.0589,0.2558,0.0355,0.0359,0.1118,0.6003,0.0447,1,-1.0,8.469327
1960,series3,series,181.9721,0.6667,4.0129,4.9908,3.8247,2.1316,0.7378,1.0181,0.1729,2.2584,7.8757,0.1659,0.0248,0.1025,0.6989,0.1671,0.0168,0.1142,0.8183,0.198,2,-0.58489037,7.5075736
3914,series3_parallel2,series,92.9288,0.1667,0.9992,2.7098,4.3032,0.7433,1.44,-1.8477,0.0816,0.0159,7.1847,0.1606,0.0019,0.0753,0.2391,0.1109,0.0441,0.0848,0.9272,0.4908,3,-2.584674,6.538054
52,series3_parallel2,series,73.1449,4.0,0.7831,0.2518,3.9546,0.6769,1.7066,0.5378,0.1359,3.1447,2.2109,0.1958,0.0121,0.0942,0.4648,0.0803,0.0401,0.1782,0.4998,0.0806,3,2.0,6.192685
2793,parallel5,parallel,325.265,2.0,1.4757,0.5442,1.4484,2.7536,3.1962,1.0611,0.0384,3.929,5.7678,0.177,0.0015,0.0407,0.2092,0.0691,0.0064,0.0579,0.3637,0.0324,0,1.0,8.345471
1238,series3,series,131.8086,3.0,0.8144,4.9781,0.8655,1.8285,0.9869,0.9519,0.1698,3.808,5.1867,0.0118,0.0112,0.1146,0.2861,0.0526,0.0041,0.2195,0.1703,0.0419,2,1.5849625,7.0423007
508,series2x2_parallel1,parallel,570.027,4.0,0.3296,3.0075,2.8038,3.4465,1.1944,-2.1819,0.1285,2.305,4.6818,0.2003,0.0865,0.0738,0.5913,0.2493,0.0064,0.0309,0.2983,0.0208,1,2.0,9.154886
1247,parallel5,parallel,392.1244,0.6667,4.4672,3.1449,2.5839,1.1851,1.4369,2.1977,0.0013,2.7553,5.8419,0.0333,0.0066,0.0362,0.1815,0.0462,0.0055,0.1069,0.04,0.0361,0,-0.58489037,8.615168
2400,parallel5,parallel,564.7046,0.1667,1.2603,1.022,3.4826,0.2037,3.8949,2.0736,0.0128,2.8091,2.6628,0.2253,0.0685,0.1615,0.8992,0.288,0.0017,0.0518,0.2118,0.0309,0,-2.584674,9.141353
2334,series2x2_parallel1,parallel,273.2762,1.5,3.0901,1.3202,0.804,1.6283,2.5955,-1.0734,0.0908,3.1409,4.692,0.1031,0.0056,0.0696,0.077,0.0342,0.0348,0.0852,0.8398,0.5227,1,0.5849625,8.094216
1576,parallel5,parallel,615.8501,0.25,4.1526,2.495,1.5676,0.9208,3.3826,2.7896,0.1508,3.2513,3.3517,0.0019,0.0064,0.0619,0.2551,0.026,0.0039,0.0585,0.0709,0.1382,0,-2.0,9.266436
1293,series2x2_parallel1,parallel,506.0662,0.125,0.7039,0.8381,1.674,4.1533,2.6495,1.5902,0.1229,3.7652,5.2841,0.077,0.008,0.1252,0.2358,0.0231,0.0023,0.1483,0.1604,0.0998,1,-3.0,8.983182
2678,series3,series,112.9541,0.3333,4.7463,1.4757,1.9474,1.4065,0.2789,-2.5495,0.164,1.1189,7.7892,0.2129,0.0056,0.0279,0.1212,0.0591,0.0093,0.2301,0.7089,0.2327,2,-1.5851068,6.819593
2861,parallel5,parallel,129.8677,0.2,4.3841,3.9084,4.1664,0.1932,0.6834,1.4161,0.1208,1.5777,2.5206,0.1213,0.0058,0.0615,0.1454,0.0631,0.0055,0.0609,0.1738,0.0534,0,-2.321928,7.020899
1692,series2x2_parallel1,parallel,130.6243,0.25,2.6905,0.3792,0.5032,2.526,3.5489,1.9905,0.1057,2.9526,2.2016,0.0105,0.0028,0.1047,0.1976,0.047,0.0124,0.2117,0.5063,0.1771,1,-2.0,7.0292797
3843,series2x2_parallel1,parallel,176.7828,0.1667,0.2326,0.8086,1.2168,2.4975,2.7431,-1.3296,0.132,0.0794,3.9788,0.2456,0.0067,0.164,0.5839,0.0511,0.0019,0.039,0.3289,0.0404,1,-2.584674,7.465834
2980,series3_parallel2,series,197.3571,0.1667,3.891,3.5126,5.6523,2.9972,0.3481,-0.6012,0.1092,2.2491,6.9265,0.0665,0.0047,0.0364,0.1701,0.0394,0.0348,0.1789,0.4791,0.1288,3,-2.584674,7.624665
2518,series2x2_parallel1,parallel,200.0539,0.5,1.4268,1.139,4.3231,2.6641,1.5089,-1.3338,0.0175,3.363,5.5699,0.0707,0.002,0.067,0.2016,0.0878,0.0112,0.0767,0.3257,0.0437,1,-1.0,7.6442447
3770,series3_parallel2,series,448.6624,0.125,1.031,5.4842,1.7951,2.4595,1.0336,0.6227,0.0484,1.9367,3.7619,0.2129,0.004,0.0303,0.1578,0.0448,0.0019,0.1005,0.2744,0.1691,3,-3.0,8.809486
3870,series3,series,135.0595,0.2,2.8321,1.4823,3.3911,0.7297,3.7499,-1.1312,0.1284,2.0125,2.1492,0.2118,0.0044,0.0683,0.0762,0.0176,0.1058,0.2035,0.6654,0.1318,2,-2.321928,7.077451
919,series2x2_parallel1,parallel,666.5556,0.25,4.0411,3.7595,2.8074,3.3195,0.8041,-1.9698,0.0165,1.4036,0.4121,0.106,0.0518,0.1469,0.8005,0.1503,0.152,0.0847,0.7109,0.3063,1,-2.0,9.380582
1250,series3,series,760.3184,0.1667,1.6705,3.7533,4.1988,0.6324,4.2022,2.5495,0.0543,3.9123,6.509,0.1305,0.0091,0.1751,0.495,0.0513,0.0171,0.1951,0.4255,0.0586,2,-2.584674,9.57046
605,series3_parallel2,series,744.3202,1.5,5.7256,3.5163,4.7867,1.3643,0.4914,1.3758,0.0854,2.2409,0.7489,0.0138,0.0044,0.056,0.2408,0.1082,0.036,0.193,0.8321,0.5142,3,0.5849625,9.53978
423,series3_parallel2,series,72.2569,0.6667,0.8613,0.4644,3.0808,3.6066,3.9075,1.8385,0.0351,0.3829,7.5052,0.2418,0.0045,0.1032,0.1133,0.1565,0.0095,0.1695,0.6462,0.0413,3,-0.58489037,6.1750636
2595,series3_parallel2,series,173.1079,1.0,2.9005,3.3229,1.0363,3.8994,0.8464,-0.753,0.137,3.0948,2.0493,0.0886,0.0612,0.1899,0.5909,0.0832,0.0516,0.1327,0.8015,0.271,3,0.0,7.435528
1299,series2x2_parallel1,parallel,496.3868,3.0,1.7442,1.8744,3.1314,0.9926,0.3888,-2.6687,0.0258,0.5778,7.8381,0.2247,0.0849,0.1015,0.8353,0.0858,0.0191,0.1481,0.5842,0.0883,1,1.5849625,8.955321
2762,parallel5,parallel,691.2766,0.125,2.9368,1.5365,4.2203,0.6573,5.3196,0.5764,0.0748,1.8173,4.8361,0.0215,0.0298,0.1056,0.4468,0.0406,0.0261,0.3074,0.7604,0.2717,0,-3.0,9.43312
956,series2x2_parallel1,parallel,131.9035,0.25,5.551,2.1789,0.8634,0.6493,1.1285,2.0021,0.0053,0.8254,7.7054,0.2359,0.0051,0.0875,0.6976,0.1192,0.0083,0.048,0.1888,0.0245,1,-2.0,7.0433393
1958,series3_parallel2,series,117.7426,0.2,0.5184,2.2372,0.5371,1.7528,0.5213,0.8026,0.0183,1.1129,7.4021,0.1182,0.0687,0.2173,0.7274,0.309,0.0093,0.0614,0.1498,0.0248,3,-2.321928,6.8794928
3189,series2x2_parallel1,parallel,456.5826,2.0,0.8613,0.6814,3.3266,0.4649,4.016,2.7699,0.1367,3.2731,5.1554,0.1009,0.0019,0.1688,0.0844,0.0924,0.0379,0.0601,0.6976,0.1006,1,1.0,8.834732
2440,series3_parallel2,series,634.7347,0.25,1.2187,0.7081,0.7994,1.578,3.2672,-0.4131,0.0724,0.2377,1.913,0.095,0.0831,0.1115,0.7881,0.1394,0.0064,0.0339,0.0752,0.0796,3,-2.0,9.31001
2742,series3_parallel2,series,155.3416,0.1667,2.3495,0.4552,3.7372,3.8867,5.9296,-0.8876,0.1264,1.529,2.9885,0.2208,0.0249,0.0932,0.3615,0.0814,0.0065,0.193,0.5232,0.1511,3,-2.584674,7.2793
3654,series3_parallel2,series,165.4562,0.3333,2.8677,5.5976,4.6753,4.3806,2.7914,1.8107,0.0304,3.1884,3.0197,0.187,0.0068,0.216,0.3678,0.0633,0.0071,0.0494,0.2596,0.1589,3,-1.5851068,7.3703055
1656,series3_parallel2,series,359.02,4.0,0.4444,0.4164,1.5229,4.0304,1.2599,-1.7397,0.0226,0.1221,2.4233,0.0721,0.0041,0.1216,0.458,0.0639,0.03,0.0788,0.9408,0.4568,3,2.0,8.487921
2629,series2x2_parallel1,parallel,302.0313,0.2,1.2951,0.3217,0.6775,2.3051,3.4639,0.6661,0.1774,2.0066,4.7695,0.0784,0.0111,0.0758,0.2579,0.0246,0.005,0.0285,0.1406,0.0889,1,-2.321928,8.238554
3330,parallel5,parallel,279.1392,0.6667,0.4071,3.4722,2.3912,0.6348,3.2361,-2.5097,0.0295,1.1553,7.4682,0.0666,0.0015,0.0903,0.2142,0.1582,0.0131,0.1093,0.7909,0.106,0,-0.58489037,8.124841
3610,series3_parallel2,series,123.3121,3.0,2.307,1.6189,3.0227,3.5017,3.0829,-0.877,0.1155,1.5615,4.9533,0.1707,0.0555,0.1892,0.7945,0.294,0.0044,0.1773,0.4667,0.0248,3,1.5849625,6.946171
4036,series3_parallel2,series,427.1435,0.5,0.5924,1.6528,4.0254,3.5218,2.6126,2.258,0.1732,1.6003,3.7,0.0695,0.015,0.1128,0.3882,0.2089,0.0043,0.2939,0.8336,0.0856,3,-1.0,8.738577
2642,series3,series,362.8653,1.0,5.5026,0.1553,2.4862,1.4051,3.096,2.7677,0.1125,0.2348,4.3572,0.1222,0.0021,0.0371,0.0559,0.0925,0.0017,0.0882,0.2197,0.0501,2,0.0,8.50329
