id,algorithm,frequencia_base,ratio_carrier,index_12,index_23,index_3c,index_4c,index_5c,detune_carrier,feedback,lfo_rate,lfo_depth_cents,key_scaling,env_mod_attack,env_mod_decay,env_mod_sustain,env_mod_release,env_car_attack,env_car_decay,env_car_sustain,env_car_release,algorithm_idx,ratio_log2_head,freq_log2_head,detune_carrier_head
3916,parallel5,369.67,0.1667,0.7133,2.8401,3.0492,3.3481,5.4551,0.1986,0.3951,1.2843,13.2271,0.5256,0.0122,0.182,0.2038,0.5703,0.0185,0.11,0.2953,0.1998,0,-2.584674,8.530094,0.1986
2066,series2x2_parallel1,73.9068,0.5,0.9415,1.6895,2.0307,1.7415,5.3888,-7.3904,0.0409,2.0249,11.0795,0.3098,0.0048,0.0985,0.3167,0.035,0.0132,0.2349,0.4604,0.1496,1,-1.0,6.2076354,-7.3904
571,series3,639.866,4.0,4.2936,2.7882,5.2233,1.3412,3.7852,0.3053,0.0374,7.1353,4.3349,0.3935,0.0035,0.1374,0.504,0.1729,0.0222,0.1644,0.3215,0.039,2,2.0,9.321626,0.3053
547,series2x2_parallel1,193.5138,4.0,2.834,2.5681,5.5072,1.2973,1.0669,9.4288,0.3236,3.0687,16.4054,0.085,0.0106,0.0962,0.3727,0.0701,0.0144,0.0464,0.1918,0.3601,1,2.0,7.5962925,9.4288
3976,series3_parallel2,771.0091,0.25,0.5274,2.9349,2.718,0.8781,5.7835,8.3765,0.3983,1.5381,1.5802,0.2577,0.0032,0.0701,0.7459,0.4269,0.0971,0.2217,0.3283,0.4388,3,-2.0,9.590604,8.3765
2999,series3_parallel2,65.9138,0.125,4.878,0.7065,2.1943,2.895,2.4608,-7.3492,0.1014,1.5009,13.7663,0.124,0.0132,0.3709,0.5183,0.576,0.0044,0.2549,0.6543,0.3864,3,-3.0,6.0425086,-7.3492
1386,series3_parallel2,219.0475,0.3333,2.718,5.7084,3.705,4.6073,0.3548,6.9383,0.1961,4.9014,12.245,0.1007,0.0448,0.3885,0.4296,0.0536,0.0026,0.391,0.8027,0.1185,3,-1.5851068,7.7750998,6.9383
2483,series3_parallel2,132.3612,3.0,4.1086,3.7858,1.0051,1.2482,0.8748,-7.2686,0.1758,6.435,1.0865,0.6048,0.0162,0.0411,0.5853,0.0387,0.0542,0.3159,0.8235,0.2897,3,1.5849625,7.0483365,-7.2686
2953,series2x2_parallel1,245.1208,0.125,3.5017,3.0829,1.2086,1.1716,3.8478,1.6709,0.3978,6.8895,19.7899,0.3028,0.0113,0.3365,0.8244,0.027,0.0275,0.0869,0.615,0.0445,1,-3.0,7.9373493,1.6709
4063,parallel5,167.6551,0.6667,0.9403,1.9416,3.3815,2.7382,2.6493,-9.8079,0.0053,5.643,6.8019,0.7391,0.0352,0.348,0.8543,0.3096,0.0112,0.0638,0.3725,0.1622,0,-0.58489037,7.389353,-9.8079
2198,series3_parallel2,527.1871,1.0,0.9561,3.2941,5.5875,3.3945,1.6397,-4.8909,0.3623,5.0914,15.026,0.3071,0.0049,0.2798,0.71,0.4195,0.0412,0.062,0.4086,0.0398,3,0.0,9.0421715,-4.8909
1949,series3_parallel2,270.3005,0.3333,1.4715,1.0184,0.3083,5.947,3.264,1.9177,0.1772,1.1342,14.4952,0.7718,0.0293,0.2358,0.7363,0.1869,0.0263,0.0416,0.3566,0.1226,3,-1.5851068,8.078421,1.9177
3512,series3,381.9383,1.5,0.4988,2.1133,3.0514,3.0165,0.843,10.4631,0.123,0.9324,2.2737,0.2933,0.0059,0.1506,0.5817,0.0325,0.0013,0.0473,0.4751,0.0731,2,0.5849625,8.577196,10.4631
1378,parallel5,742.5182,0.3333,0.6055,3.3419,0.873,1.8892,0.2596,-6.2619,0.3296,1.1015,12.0298,0.3063,0.071,0.3224,0.2452,0.0843,0.1057,0.0915,0.3847,0.3477,0,-1.5851068,9.536283,-6.2619
3353,series3,590.5531,0.3333,4.403,2.6605,0.6143,1.5517,4.9408,-10.8667,0.2962,0.9672,6.0728,0.1481,0.0206,0.0383,0.8309,0.1366,0.0805,0.1434,0.4912,0.1951,2,-1.5851068,9.205923,-10.8667
3126,series3_parallel2,270.8964,1.0,3.8521,1.2131,1.2733,4.4063,1.7233,-11.6806,0.1523,6.0628,11.3989,0.0714,0.0412,0.2187,0.2777,0.1367,0.0248,0.1413,0.3252,0.0726,3,0.0,8.081597,-11.6806
3455,series3,308.3767,0.125,2.9537,4.0884,2.421,0.3753,3.309,9.3999,0.0524,2.7768,4.0141,0.6219,0.06,0.5498,0.644,0.3494,0.0061,0.102,0.7067,0.0405,2,-3.0,8.26855,9.3999
2706,parallel5,73.5493,0.3333,3.2277,0.4793,2.1887,5.2531,1.5511,-9.6695,0.0834,1.6096,10.0787,0.739,0.0166,0.38,0.6635,0.2451,0.0512,0.1355,0.8855,0.0695,0,-1.5851068,6.2006397,-9.6695
828,series3_parallel2,290.5468,0.5,2.1423,0.2944,1.5296,3.164,5.6651,3.9741,0.2677,0.2458,14.1466,0.0808,0.0781,0.0885,0.7934,0.4244,0.0041,0.2203,0.2449,0.3939,3,-1.0,8.182627,3.9741
3915,series3,200.8914,0.25,2.0812,5.2432,3.4511,2.8809,1.5594,1.9857,0.0252,5.2642,17.3102,0.427,0.0029,0.2053,0.6575,0.1947,0.0553,0.457,0.7332,0.1331,2,-2.0,7.650272,1.9857
3542,series3_parallel2,110.1666,0.3333,0.258,2.4192,4.0531,0.5928,1.992,2.9149,0.3848,1.8645,8.952,0.3789,0.0022,0.2017,0.7741,0.4709,0.0066,0.1721,0.7199,0.0796,3,-1.5851068,6.783543,2.9149
967,parallel5,137.0539,0.3333,1.3744,0.5456,1.6725,5.0789,5.9809,10.3048,0.3577,1.14,18.5953,0.5185,0.0148,0.1331,0.7856,0.4698,0.0012,0.27,0.8653,0.3564,0,-1.5851068,7.0985994,10.3048
3368,parallel5,840.9524,0.2,1.2159,1.5554,4.0072,0.7105,4.5896,-10.3623,0.1339,6.01,7.1873,0.4735,0.0045,0.2182,0.6203,0.4561,0.0039,0.2123,0.177,0.5816,0,-2.321928,9.71588,-10.3623
187,series2x2_parallel1,571.9644,0.125,2.4004,3.7228,5.3135,3.2316,2.0069,-7.1496,0.2985,1.387,21.8438,0.7976,0.0092,0.5179,0.567,0.1546,0.0032,0.3574,0.537,0.0653,1,-3.0,9.159781,-7.1496
1645,series3_parallel2,73.8763,0.1667,2.7744,3.5389,3.8646,1.525,1.6396,-11.2563,0.0008,6.1617,10.7634,0.5703,0.02,0.2901,0.2514,0.0262,0.0026,0.0622,0.1936,0.0386,3,-2.584674,6.20704,-11.2563
2473,series3,76.102,0.3333,5.6653,3.9656,5.6092,5.6833,1.2712,2.986,0.1774,7.9219,4.2094,0.5363,0.025,0.5055,0.4286,0.0457,0.0037,0.2628,0.1629,0.2076,2,-1.5851068,6.249862,2.986
2160,parallel5,121.3765,0.6667,1.5942,2.5599,5.1143,5.9571,2.8423,-6.6806,0.1185,7.6514,3.0701,0.6344,0.0063,0.0518,0.2801,0.2242,0.0149,0.1556,0.3465,0.1043,0,-0.58489037,6.9233456,-6.6806
1271,parallel5,482.5252,0.1667,5.9903,2.0352,2.2236,0.535,3.0359,-4.0683,0.1637,1.5473,8.819,0.3708,0.0069,0.1531,0.7382,0.1644,0.007,0.3321,0.1948,0.0938,0,-2.584674,8.91446,-4.0683
159,series2x2_parallel1,291.962,1.0,0.5173,4.3469,1.1117,1.2205,1.5885,9.428,0.3052,6.8155,15.0717,0.5064,0.0053,0.2754,0.2095,0.1353,0.0175,0.5806,0.7617,0.0369,1,0.0,8.189637,9.428
2615,series2x2_parallel1,81.8478,0.5,0.7857,3.3842,2.7896,0.5893,2.6501,-4.6524,0.4269,0.4606,17.6809,0.7412,0.0101,0.316,0.8177,0.2513,0.0372,0.0885,0.5848,0.1163,1,-1.0,6.3548717,-4.6524
3853,series3_parallel2,153.0664,0.125,5.2787,3.6115,0.447,0.6432,4.4488,-5.2721,0.3818,8.4725,12.5113,0.3003,0.0069,0.0821,0.6552,0.1609,0.0035,0.0427,0.8088,0.1984,3,-3.0,7.2580137,-5.2721
2064,parallel5,509.8314,3.0,3.7922,1.8765,2.5982,1.6911,2.1909,2.6909,0.1885,4.0403,10.9017,0.5566,0.0255,0.0335,0.2967,0.0891,0.0431,0.2147,0.4901,0.0338,0,1.5849625,8.993876,2.6909
1655,series3_parallel2,178.6653,0.3333,4.0653,1.0364,0.2284,0.8499,3.7224,2.7863,0.0356,4.309,8.399,0.0297,0.0282,0.0685,0.7491,0.2469,0.0608,0.0788,0.3617,0.2386,3,-1.5851068,7.481116,2.7863
2187,parallel5,196.693,0.5,4.9374,1.8939,3.4664,0.4331,2.9054,-5.1015,0.2051,5.536,13.8792,0.0403,0.0043,0.0824,0.7617,0.0313,0.0013,0.0688,0.2831,0.0845,0,-1.0,7.6198015,-5.1015
873,series3,536.3699,0.1667,1.6527,2.3493,1.2623,2.6221,3.313,-11.6874,0.3315,3.0069,13.9031,0.6927,0.0157,0.1414,0.8645,0.0259,0.0028,0.0858,0.3601,0.0657,2,-2.584674,9.067084,-11.6874
349,series3_parallel2,716.9319,2.0,1.415,5.7605,1.5322,3.8988,3.6474,-2.3641,0.3841,3.8035,14.6927,0.3275,0.026,0.1417,0.8753,0.063,0.0085,0.1282,0.3939,0.142,3,1.0,9.485692,-2.3641
61,series3,195.5229,0.3333,0.4041,3.8429,3.5426,0.5176,3.5062,-1.944,0.2408,6.2416,14.512,0.3982,0.0037,0.1566,0.5728,0.1552,0.0064,0.2194,0.7727,0.7982,2,-1.5851068,7.6111937,-1.944
3767,series3_parallel2,382.679,0.25,3.1926,3.396,0.4978,4.0941,4.5675,8.1761,0.1468,3.1071,2.5367,0.3211,0.0059,0.0315,0.1892,0.0616,0.0022,0.5099,0.3446,0.292,3,-2.0,8.579991,8.1761
4024,parallel5,613.1311,0.3333,3.1546,0.9514,0.8257,2.213,0.3669,-5.6406,0.4053,6.2895,12.3954,0.2919,0.0415,0.1725,0.6602,0.0255,0.0072,0.3886,0.2025,0.1908,0,-1.5851068,9.260052,-5.6406
3094,series2x2_parallel1,71.3492,4.0,3.9206,2.1311,0.2773,1.3573,1.6474,-8.3796,0.2543,1.6414,15.5281,0.4631,0.0027,0.1331,0.6335,0.1143,0.0015,0.0631,0.4521,0.5185,1,2.0,6.156825,-8.3796
1132,parallel5,788.1035,2.0,2.9657,1.4759,1.9019,0.2736,1.5548,1.7432,0.0527,8.52,11.332,0.5911,0.0046,0.4569,0.3923,0.1879,0.012,0.5791,0.2404,0.1251,0,1.0,9.622241,1.7432
1292,series3,226.6766,0.5,3.3666,1.0545,3.5932,3.0147,1.8283,-0.964,0.3018,2.3124,19.0764,0.3838,0.0038,0.0955,0.507,0.1258,0.0084,0.5057,0.2618,0.0353,2,-1.0,7.8244915,-0.964
1526,series3,418.1051,0.125,0.3049,3.8089,1.9461,1.6357,3.4712,8.4883,0.2355,1.0725,18.468,0.3044,0.0228,0.2439,0.3953,0.3592,0.0757,0.4261,0.6212,0.0691,2,-3.0,8.707722,8.4883
508,parallel5,310.3041,0.25,0.2116,0.2758,1.6559,3.5859,5.1455,-1.1234,0.3553,7.7465,21.7248,0.7645,0.0035,0.0525,0.7824,0.0745,0.0758,0.6163,0.1875,0.0847,0,-2.0,8.277539,-1.1234
2471,series3,68.1301,0.2,3.9576,1.7102,0.71,2.2305,5.3609,-5.1045,0.2816,4.264,6.0863,0.4787,0.0116,0.1359,0.43,0.3919,0.0012,0.5311,0.415,0.1375,2,-2.321928,6.0902205,-5.1045
75,parallel5,293.4857,0.25,2.7514,2.8838,0.989,0.592,2.0706,0.2613,0.1945,5.4335,14.5439,0.5045,0.0021,0.216,0.3554,0.2312,0.0059,0.0942,0.2353,0.1212,0,-2.0,8.197146,0.2613
2456,series2x2_parallel1,192.5085,2.0,3.569,0.6575,2.662,2.413,2.8389,0.7388,0.2604,1.3606,12.5181,0.1681,0.0021,0.4272,0.6225,0.1274,0.0023,0.5751,0.3661,0.0562,1,1.0,7.5887785,0.7388
221,parallel5,754.2128,0.1667,0.1909,5.1059,0.849,5.5572,3.1146,-11.6437,0.2867,5.3219,9.5805,0.1906,0.0177,0.0506,0.6246,0.1341,0.0188,0.0517,0.5577,0.0527,0,-2.584674,9.558828,-11.6437
1383,series3,213.5687,0.3333,1.6084,2.2863,2.8115,1.2791,4.8132,-6.1786,0.0199,1.3841,13.4776,0.4255,0.0341,0.4218,0.4639,0.0791,0.0591,0.4298,0.5736,0.0681,2,-1.5851068,7.7385564,-6.1786
3738,series2x2_parallel1,433.432,4.0,3.4568,0.9399,0.204,2.3029,1.7407,-6.3228,0.0525,0.5574,0.4244,0.6013,0.0067,0.1147,0.4859,0.0334,0.0053,0.0581,0.4138,0.2057,1,2.0,8.759662,-6.3228
611,series3,348.2521,2.0,3.3931,1.4837,1.1525,4.2046,2.9836,6.0288,0.4331,5.8862,21.0182,0.4817,0.0036,0.1058,0.1984,0.2772,0.0092,0.5135,0.3104,0.6454,2,1.0,8.443988,6.0288
1066,series3_parallel2,72.7983,0.25,0.211,1.0719,5.1988,3.2755,0.9448,7.7392,0.0962,6.0204,9.9854,0.307,0.039,0.0329,0.3109,0.3855,0.0749,0.1515,0.9261,0.132,3,-2.0,6.185833,7.7392
161,series2x2_parallel1,678.0918,2.0,0.8457,1.3789,0.2055,3.6575,3.8286,9.6643,0.2812,4.9602,15.598,0.5697,0.0075,0.1464,0.6111,0.2041,0.007,0.3673,0.5544,0.7282,1,1.0,9.405336,9.6643
1070,series2x2_parallel1,195.0009,1.0,1.6753,2.0561,0.7299,5.6403,3.2864,7.8322,0.2338,1.1651,12.9277,0.568,0.0055,0.1028,0.7276,0.2434,0.0026,0.0504,0.7074,0.0701,1,0.0,7.607337,7.8322
3062,series2x2_parallel1,146.6457,1.0,1.4748,3.4756,4.5969,3.443,0.8776,-4.3286,0.1191,3.1714,14.8463,0.1748,0.011,0.0348,0.5213,0.122,0.005,0.1054,0.8582,0.5603,1,0.0,7.196191,-4.3286
1593,series3_parallel2,389.8081,0.125,1.892,1.559,2.0453,0.6388,2.8134,3.2893,0.3829,5.1676,0.7306,0.6445,0.0112,0.2913,0.2842,0.0205,0.0029,0.1601,0.4597,0.3847,3,-3.0,8.60662,3.2893
3089,series3_parallel2,102.7255,4.0,0.8408,1.3111,1.5531,3.8079,2.9408,-2.4607,0.3722,3.6729,7.1298,0.2827,0.0531,0.2873,0.6285,0.1748,0.1101,0.0762,0.2128,0.2033,3,2.0,6.6826506,-2.4607
1125,parallel5,370.1676,3.0,3.3365,2.8435,3.2162,5.4389,1.3873,2.8558,0.0174,3.008,7.7529,0.7732,0.0039,0.0767,0.7388,0.479,0.0026,0.1381,0.7859,0.2904,0,1.5849625,8.532035,2.8558
3157,parallel5,66.7977,2.0,2.6054,1.1469,0.6193,4.4814,0.893,4.0282,0.0569,4.0527,20.6002,0.5154,0.0051,0.0836,0.4511,0.0326,0.0107,0.4683,0.1375,0.4915,0,1.0,6.0617266,4.0282
3998,parallel5,827.9144,0.1667,4.412,3.2365,3.9177,1.4912,1.2421,3.4418,0.2772,8.3397,1.3022,0.141,0.0302,0.085,0.6299,0.0561,0.0021,0.4513,0.4684,0.1186,0,-2.584674,9.693337,3.4418
1163,parallel5,70.304,0.5,1.4314,0.7519,1.2167,3.9438,0.1881,-10.4115,0.0903,7.6698,19.477,0.0329,0.0243,0.0709,0.7911,0.2272,0.0015,0.4856,0.7626,0.0498,0,-1.0,6.135535,-10.4115
19,series3_parallel2,478.2642,2.0,3.802,2.3585,0.2886,1.5981,1.5091,9.1265,0.1921,7.6637,10.0188,0.5922,0.0101,0.0371,0.4982,0.0323,0.0082,0.2513,0.5824,0.3138,3,1.0,8.901664,9.1265
2099,parallel5,405.277,0.6667,1.1379,0.605,3.1746,3.7238,2.3409,-10.8137,0.2937,4.862,3.7597,0.1965,0.0175,0.4034,0.5958,0.1129,0.0019,0.0845,0.1207,0.0764,0,-0.58489037,8.662765,-10.8137
3700,series3_parallel2,120.6959,0.6667,1.6897,0.3748,1.5746,1.0484,1.7344,-5.3872,0.0839,4.1429,16.7656,0.5293,0.0026,0.0705,0.6569,0.0496,0.0316,0.6306,0.1305,0.5938,3,-0.58489037,6.9152327,-5.3872
2609,parallel5,68.8391,0.25,1.0459,2.7521,1.6445,0.9617,5.6556,9.7583,0.3798,1.2221,16.6123,0.0184,0.0629,0.0554,0.1871,0.1205,0.0021,0.2566,0.3405,0.3638,0,-2.0,6.1051564,9.7583
3465,series3_parallel2,78.4121,3.0,3.6121,4.3493,3.2924,1.3351,5.7181,8.2659,0.294,0.6839,21.0147,0.1979,0.0516,0.2585,0.7482,0.0922,0.0015,0.0508,0.657,0.066,3,1.5849625,6.2930045,8.2659
3282,series3_parallel2,78.2367,0.1667,1.3186,3.0628,4.7813,0.8575,1.8767,-6.6141,0.0746,4.8432,14.4783,0.6093,0.0716,0.312,0.6258,0.0224,0.0081,0.5507,0.4345,0.6995,3,-2.584674,6.2897735,-6.6141
1119,series3,680.3995,4.0,5.8014,1.6017,0.9096,3.5786,1.4636,2.4838,0.3223,2.2267,11.9105,0.6942,0.0225,0.1716,0.7901,0.4344,0.0011,0.0422,0.1284,0.031,2,2.0,9.410238,2.4838
3371,parallel5,209.5364,0.3333,5.8432,1.1064,0.3093,2.7455,3.8696,9.5526,0.4435,4.8337,18.3515,0.6579,0.005,0.2978,0.2563,0.0529,0.0866,0.3879,0.9494,0.0984,0,-1.5851068,7.711057,9.5526
361,series3_parallel2,204.7289,0.1667,3.5265,5.1063,4.3549,0.9882,2.6629,-6.2064,0.0374,8.8474,9.9077,0.765,0.0044,0.0803,0.5548,0.2829,0.0091,0.0589,0.8552,0.1124,3,-2.584674,7.677571,-6.2064
1411,series3,439.721,0.3333,0.6652,1.037,3.51,3.3877,1.2833,-0.2317,0.1897,6.4061,21.9258,0.3871,0.0413,0.3982,0.433,0.0254,0.0014,0.0529,0.7489,0.427,2,-1.5851068,8.780445,-0.2317
1122,series2x2_parallel1,417.6724,0.2,1.2134,0.6323,1.2829,0.4135,0.5471,-8.4471,0.3406,5.355,13.3263,0.1005,0.0031,0.0322,0.7549,0.5327,0.1018,0.1192,0.6951,0.5715,1,-2.321928,8.706228,-8.4471
3403,series3,681.5521,1.0,0.2761,1.4625,3.8941,1.1936,2.2591,-6.825,0.2996,7.8736,18.9604,0.771,0.0631,0.1845,0.4829,0.0318,0.0038,0.0602,0.6696,0.3133,2,0.0,9.412681,-6.825
1769,series3,156.453,0.5,0.6522,3.9639,0.9116,0.9109,4.6492,7.0306,0.2841,5.4773,2.269,0.1305,0.0045,0.1114,0.3134,0.0995,0.0254,0.0791,0.4901,0.5127,2,-1.0,7.2895856,7.0306
2770,parallel5,78.0595,0.1667,0.6531,0.5738,1.2267,2.3555,0.7157,-11.6949,0.3507,5.7782,10.2228,0.7625,0.0137,0.2734,0.6806,0.4869,0.0155,0.399,0.8662,0.0329,0,-2.584674,6.2865024,-11.6949
2178,series2x2_parallel1,186.1366,1.0,2.4877,0.5606,4.7447,2.4854,4.3692,-7.1449,0.1788,1.1155,10.548,0.0855,0.056,0.062,0.4471,0.2714,0.0527,0.2385,0.8835,0.2103,1,0.0,7.540218,-7.1449
2882,series3_parallel2,153.1122,0.3333,5.4707,3.9401,3.4417,3.3684,2.7324,4.3148,0.3093,6.9043,20.4423,0.3525,0.0044,0.0334,0.601,0.0309,0.0231,0.076,0.6089,0.5973,3,-1.5851068,7.2584453,4.3148
3232,series3,69.4426,0.5,2.8725,1.3933,4.497,4.3486,3.426,8.9036,0.0841,6.317,20.5323,0.3705,0.0611,0.0443,0.6613,0.442,0.0053,0.5755,0.6857,0.6439,2,-1.0,6.117749,8.9036
3358,series3_parallel2,727.0482,4.0,0.9634,3.3089,4.7659,1.7948,1.412,-6.318,0.3739,5.3763,9.9931,0.4517,0.0169,0.4643,0.1826,0.0609,0.0292,0.0435,0.1597,0.1953,3,2.0,9.505907,-6.318
2105,parallel5,111.8016,0.3333,1.7406,4.1144,2.231,3.7243,4.368,-2.9062,0.2732,1.7857,11.7366,0.319,0.0107,0.06,0.322,0.0684,0.0981,0.1088,0.1569,0.1163,0,-1.5851068,6.804797,-2.9062
4039,series3_parallel2,82.5634,2.0,2.6432,0.6388,0.295,1.5112,3.5479,-4.751,0.3015,2.9844,20.048,0.4201,0.0066,0.0451,0.5364,0.0374,0.0112,0.3475,0.2354,0.0419,3,1.0,6.3674307,-4.751
2155,series3_parallel2,76.9897,1.5,0.5549,2.8422,1.4029,3.2757,1.1052,6.9289,0.2254,8.222,16.6084,0.6024,0.0225,0.0352,0.8327,0.0209,0.0076,0.0791,0.5914,0.2699,3,0.5849625,6.2665935,6.9289
3495,parallel5,101.0242,0.6667,2.8323,1.2418,3.1061,1.3933,1.2297,1.9717,0.296,2.6513,2.2206,0.187,0.029,0.3185,0.4355,0.0331,0.0012,0.1581,0.4159,0.0618,0,-0.58489037,6.658557,1.9717
1749,series3_parallel2,146.4562,0.6667,4.6004,1.6928,1.6182,3.3562,2.2889,11.7259,0.1463,5.7976,20.0592,0.6782,0.0041,0.169,0.4673,0.1619,0.0218,0.1267,0.9012,0.2337,3,-0.58489037,7.1943254,11.7259
987,series3_parallel2,616.1981,4.0,1.7964,2.7245,1.6198,2.5994,3.9771,-7.1885,0.2612,2.341,11.8342,0.5619,0.0145,0.2347,0.5299,0.3897,0.0276,0.1234,0.1805,0.1554,3,2.0,9.26725,-7.1885
2057,parallel5,684.0015,1.0,1.1161,1.5833,4.18,2.9788,1.1236,9.1537,0.3723,0.0614,9.0291,0.2223,0.003,0.3215,0.2607,0.0483,0.0063,0.3264,0.5488,0.0744,0,0.0,9.417856,9.1537
213,parallel5,334.8382,0.125,5.2893,4.1991,3.2092,1.2948,3.2447,5.2195,0.2489,5.1563,21.1485,0.4035,0.0513,0.1126,0.7266,0.1727,0.0056,0.2406,0.9226,0.1101,0,-3.0,8.3873205,5.2195
446,series2x2_parallel1,161.8623,1.5,2.3681,1.2593,0.6971,5.8319,1.3222,8.4578,0.419,0.2323,21.8338,0.5619,0.0023,0.1287,0.6592,0.1876,0.0356,0.0671,0.913,0.6186,1,0.5849625,7.338623,8.4578
2135,series3_parallel2,432.5425,0.1667,1.2393,0.4912,4.1461,2.8975,1.254,-9.1184,0.3276,2.1338,8.6776,0.1724,0.0133,0.4049,0.6235,0.0586,0.0246,0.5762,0.4166,0.1073,3,-2.584674,8.756698,-9.1184
1073,parallel5,712.1462,0.125,1.0511,1.3582,1.4855,3.8476,0.2439,-7.308,0.3671,6.3278,17.3265,0.63,0.0348,0.0351,0.7242,0.1057,0.0029,0.3202,0.4977,0.0951,0,-3.0,9.476029,-7.308
2370,series3_parallel2,598.1733,0.1667,0.5129,4.5366,0.6788,4.918,1.4071,5.8833,0.1241,6.2078,7.939,0.4086,0.003,0.4048,0.2918,0.0691,0.0391,0.1483,0.9,0.0305,3,-2.584674,9.22442,5.8833
2251,series3_parallel2,434.1465,3.0,3.6131,0.7681,1.5964,2.2855,4.0398,-9.7811,0.0213,3.3559,17.9228,0.0512,0.0388,0.1605,0.5205,0.0487,0.0346,0.4791,0.7248,0.0487,3,1.5849625,8.762038,-9.7811
1865,series2x2_parallel1,320.7299,0.6667,1.3542,2.1414,1.2685,1.5384,3.0819,5.2159,0.3577,6.7283,8.8835,0.1613,0.0448,0.0653,0.46,0.0761,0.012,0.0625,0.483,0.1942,1,-0.58489037,8.325215,5.2159
3600,parallel5,130.9444,0.125,1.2731,1.5227,3.7529,2.9226,3.8599,10.8083,0.0573,5.1384,14.1194,0.3017,0.0164,0.1343,0.7596,0.0433,0.0208,0.21,0.8948,0.1934,0,-3.0,7.0328107,10.8083
753,series2x2_parallel1,82.7252,0.1667,3.2225,0.1573,0.5629,1.8718,1.8305,-4.0518,0.3102,7.1856,21.3751,0.5544,0.0044,0.4828,0.6515,0.0238,0.0067,0.6315,0.8387,0.4547,1,-2.584674,6.370255,-4.0518
1402,series3_parallel2,763.0626,0.3333,2.4181,0.5996,2.4935,0.3652,4.2453,4.5157,0.357,4.3806,11.1245,0.1249,0.0236,0.4852,0.8361,0.0903,0.0152,0.0613,0.361,0.1976,3,-1.5851068,9.575658,4.5157
2828,series3,221.1459,0.6667,3.5094,1.6093,2.081,0.2433,0.6366,-8.4135,0.3083,0.8637,2.4497,0.6638,0.0052,0.1532,0.3543,0.0342,0.0697,0.0952,0.7699,0.6888,2,-0.58489037,7.7888546,-8.4135
3761,parallel5,106.3661,1.0,3.2701,3.7397,2.727,3.8194,0.415,10.8694,0.4347,8.5478,4.884,0.2778,0.0742,0.1812,0.644,0.0513,0.022,0.061,0.3577,0.05,0,0.0,6.7328944,10.8694
3218,parallel5,720.4569,0.25,1.1241,2.3394,0.5481,1.0877,1.3523,11.1456,0.2017,2.841,17.8426,0.5877,0.0219,0.1454,0.7553,0.0393,0.0013,0.0722,0.8549,0.0453,0,-2.0,9.492768,11.1456
1194,parallel5,438.3792,1.5,0.6442,1.6763,4.4393,2.1784,1.0096,-2.48,0.0863,4.8626,11.0194,0.0312,0.0262,0.0531,0.2347,0.0333,0.0025,0.0836,0.3994,0.3936,0,0.5849625,8.776035,-2.48
1134,series3_parallel2,314.3782,4.0,5.2314,1.3022,3.502,3.5849,3.1305,6.8946,0.1393,7.597,15.606,0.237,0.0038,0.3177,0.3647,0.0357,0.002,0.3786,0.2983,0.2081,3,2.0,8.296357,6.8946
2825,series3,144.2579,3.0,2.4413,0.8376,2.5496,0.7329,0.5813,7.3332,0.4364,0.8609,4.8475,0.6243,0.0348,0.1437,0.5003,0.4384,0.0013,0.0888,0.5744,0.5837,2,1.5849625,7.1725063,7.3332
663,series3,352.5345,0.5,1.3975,0.2118,2.2045,1.7865,5.9781,-10.1625,0.1715,1.2617,4.8832,0.4331,0.034,0.1294,0.8234,0.2225,0.0041,0.0504,0.1699,0.1902,2,-1.0,8.46162,-10.1625
2813,series3,811.0306,1.0,0.9566,3.0929,1.4926,3.4361,2.335,7.0337,0.1287,2.9203,6.8972,0.3587,0.0128,0.0457,0.7255,0.4227,0.0024,0.0719,0.4956,0.4488,2,0.0,9.663612,7.0337
1904,parallel5,94.9398,4.0,2.0904,1.6271,2.4259,2.6073,0.9431,7.5511,0.228,2.6798,7.9512,0.1374,0.0239,0.0548,0.779,0.0476,0.0154,0.0564,0.7679,0.0821,0,2.0,6.568941,7.5511
2546,series2x2_parallel1,74.5297,0.5,2.7099,0.7151,0.6712,2.7242,0.2573,-2.6626,0.2355,5.9739,19.1772,0.7409,0.0037,0.0687,0.4501,0.3347,0.0177,0.0451,0.7315,0.2354,1,-1.0,6.2197437,-2.6626
3204,series3,445.3497,3.0,2.076,0.4219,1.2934,0.5732,1.688,-8.8792,0.3662,7.644,20.2258,0.1682,0.0076,0.0442,0.8755,0.0346,0.0242,0.2169,0.8699,0.5463,2,1.5849625,8.798795,-8.8792
676,series3,75.1234,3.0,1.3748,2.2004,1.5102,4.9237,2.9377,-10.1257,0.1769,7.661,8.969,0.0014,0.0684,0.1268,0.2847,0.3436,0.0077,0.2721,0.7281,0.5676,2,1.5849625,6.23119,-10.1257
3607,series3_parallel2,387.112,0.125,1.3578,0.8427,3.5643,0.5103,3.6344,-4.8809,0.2249,8.2424,5.1161,0.1828,0.0173,0.1122,0.6412,0.2136,0.0035,0.0729,0.5189,0.0311,3,-3.0,8.596607,-4.8809
2152,series3,171.5067,0.6667,5.8797,4.1991,1.3019,2.091,1.3355,5.0773,0.2324,8.3236,16.6992,0.3901,0.0159,0.0514,0.6652,0.0942,0.0018,0.0594,0.3482,0.1079,2,-0.58489037,7.422121,5.0773
