id,algorithm,frequencia_base,ratio_carrier,index_12,index_23,index_3c,index_4c,index_5c,detune_carrier,feedback,lfo_rate,lfo_depth_cents,key_scaling,ratio_log2,freq_log2,algorithm_idx,algorithm_prefix_idx,algorithm_suffix_idx
1209,series3,271.2936,3.0,1.3832,4.6004,0.8178,2.8788,2.0263,0.0,0.0,0.0,0.0,0.0,1.5849625,8.083712,2,2,0
1974,series2x2_parallel1,125.5779,0.5,2.1344,4.1077,2.2111,1.6152,3.0521,0.0,0.0,0.0,0.0,0.0,-1.0,6.972439,1,1,1
1371,series3,490.2339,2.0,4.934,2.1104,3.1607,3.9873,5.8291,0.0,0.0,0.0,0.0,0.0,1.0,8.937326,2,2,0
631,series3,99.2446,0.1667,3.2215,3.016,0.8538,3.5651,3.3716,0.0,0.0,0.0,0.0,0.0,-2.584674,6.6329165,2,2,0
767,series3,141.0013,1.5,2.5141,5.5541,1.6661,1.2355,0.2359,0.0,0.0,0.0,0.0,0.0,0.5849625,7.1395645,2,2,0
2975,series3,257.2471,0.5,3.6591,3.1723,3.9138,4.0722,4.1783,0.0,0.0,0.0,0.0,0.0,-1.0,8.007011,2,2,0
2680,series2x2_parallel1,128.401,4.0,1.6194,0.5207,1.6595,2.8346,1.2518,0.0,0.0,0.0,0.0,0.0,2.0,7.004513,1,1,1
3942,series3_parallel2,82.4865,4.0,0.5242,1.04,2.5227,1.2324,0.7571,0.0,0.0,0.0,0.0,0.0,2.0,6.366086,3,2,2
1457,parallel5,149.6289,4.0,3.8971,3.7344,1.0914,1.2171,1.7523,0.0,0.0,0.0,0.0,0.0,2.0,7.225245,0,0,3
2080,parallel5,71.8008,0.125,4.0719,0.5105,3.8105,0.8161,1.1992,0.0,0.0,0.0,0.0,0.0,-3.0,6.165928,0,0,3
1758,parallel5,79.3075,0.125,1.8208,0.7669,1.7087,0.6752,2.6382,0.0,0.0,0.0,0.0,0.0,-3.0,6.3093853,0,0,3
556,series2x2_parallel1,571.4977,2.0,1.7395,1.6229,1.3704,4.4733,1.2592,0.0,0.0,0.0,0.0,0.0,1.0,9.158604,1,1,1
2221,series2x2_parallel1,140.0079,0.2,2.9912,3.1026,1.0601,0.2636,3.0158,0.0,0.0,0.0,0.0,0.0,-2.321928,7.1293645,1,1,1
3666,series3_parallel2,662.694,3.0,2.8439,1.0141,0.8508,0.43,1.4935,0.0,0.0,0.0,0.0,0.0,1.5849625,9.372199,3,2,2
2402,series3_parallel2,195.8236,0.6667,3.4619,0.2904,1.4388,3.7218,3.6204,0.0,0.0,0.0,0.0,0.0,-0.58489037,7.613411,3,2,2
2322,series3,103.3097,0.5,2.0191,1.5847,3.7445,4.857,3.1784,0.0,0.0,0.0,0.0,0.0,-1.0,6.690832,2,2,0
3949,parallel5,184.2488,1.5,1.1968,5.3713,2.4065,3.4218,1.7151,0.0,0.0,0.0,0.0,0.0,0.5849625,7.5255113,0,0,3
2035,series3,171.7819,4.0,0.7759,3.3555,0.2873,1.7578,1.6785,0.0,0.0,0.0,0.0,0.0,2.0,7.424434,2,2,0
637,parallel5,304.6933,0.2,0.3065,0.3973,0.1858,0.6508,5.1888,0.0,0.0,0.0,0.0,0.0,-2.321928,8.251214,0,0,3
3072,series3,618.2863,4.0,2.0237,2.4068,2.6582,4.9329,1.7649,0.0,0.0,0.0,0.0,0.0,2.0,9.272131,2,2,0
3815,series3,106.9632,0.1667,3.1403,3.1833,3.8788,1.6841,1.7749,0.0,0.0,0.0,0.0,0.0,-2.584674,6.7409706,2,2,0
3665,series2x2_parallel1,217.1976,0.3333,0.8252,2.1154,1.1384,3.7695,1.2602,0.0,0.0,0.0,0.0,0.0,-1.5851068,7.762864,1,1,1
1349,parallel5,75.7385,0.1667,3.1465,3.6356,2.7635,1.8714,0.4583,0.0,0.0,0.0,0.0,0.0,-2.584674,6.242955,0,0,3
1602,parallel5,252.8243,1.0,2.1836,1.5851,3.8756,1.7654,0.4628,0.0,0.0,0.0,0.0,0.0,0.0,7.9819913,0,0,3
2244,parallel5,378.244,1.0,1.4838,3.8401,1.7446,0.7115,3.4509,0.0,0.0,0.0,0.0,0.0,0.0,8.563173,0,0,3
2619,series2x2_parallel1,151.631,1.0,3.4256,0.8453,3.1974,0.2212,1.6915,0.0,0.0,0.0,0.0,0.0,0.0,7.244421,1,1,1
2094,parallel5,144.0121,2.0,1.1698,4.2913,3.0679,0.7767,1.4858,0.0,0.0,0.0,0.0,0.0,1.0,7.1700463,0,0,3
3198,parallel5,68.6659,1.0,1.0053,2.1608,3.0168,1.297,1.1946,0.0,0.0,0.0,0.0,0.0,0.0,6.101522,0,0,3
3451,parallel5,357.1695,0.5,1.0945,0.6211,3.3415,3.7108,0.4844,0.0,0.0,0.0,0.0,0.0,-1.0,8.480465,0,0,3
2964,series3,814.866,0.3333,3.3465,1.3734,2.9864,1.73,2.9482,0.0,0.0,0.0,0.0,0.0,-1.5851068,9.670419,2,2,0
2527,series2x2_parallel1,701.7028,0.1667,0.8891,2.9708,2.53,2.7909,3.5223,0.0,0.0,0.0,0.0,0.0,-2.584674,9.454717,1,1,1
2198,parallel5,691.8947,0.3333,1.5492,3.305,0.8203,0.2912,2.629,0.0,0.0,0.0,0.0,0.0,-1.5851068,9.434409,0,0,3
305,series2x2_parallel1,443.1618,0.2,0.3983,2.154,2.0727,4.9315,1.8088,0.0,0.0,0.0,0.0,0.0,-2.321928,8.79169,1,1,1
2164,series3_parallel2,115.7434,0.125,2.2026,3.3763,3.5276,2.208,2.4842,0.0,0.0,0.0,0.0,0.0,-3.0,6.854786,3,2,2
77,series3,75.1199,0.25,1.7206,0.8081,1.7423,2.0141,2.1911,0.0,0.0,0.0,0.0,0.0,-2.0,6.2311234,2,2,0
640,parallel5,198.7713,1.0,0.3636,1.3458,3.8738,1.7512,0.8877,0.0,0.0,0.0,0.0,0.0,0.0,7.634966,0,0,3
589,series2x2_parallel1,547.1016,4.0,0.8171,1.6624,5.6596,5.4737,2.0371,0.0,0.0,0.0,0.0,0.0,2.0,9.095665,1,1,1
736,series2x2_parallel1,265.6929,0.2,2.0216,5.6546,4.1804,0.443,1.7731,0.0,0.0,0.0,0.0,0.0,-2.321928,8.053616,1,1,1
3029,series3,275.6213,1.0,0.5836,0.9561,1.8566,2.8211,1.7963,0.0,0.0,0.0,0.0,0.0,0.0,8.106544,2,2,0
3822,parallel5,318.8184,3.0,0.9443,0.949,4.7695,3.9642,0.9873,0.0,0.0,0.0,0.0,0.0,1.5849625,8.316591,0,0,3
812,series2x2_parallel1,385.463,4.0,1.7327,4.2419,0.7725,0.6116,1.0999,0.0,0.0,0.0,0.0,0.0,2.0,8.590448,1,1,1
1925,series3_parallel2,87.6538,0.5,1.1055,3.128,2.9662,3.2009,0.4696,0.0,0.0,0.0,0.0,0.0,-1.0,6.453745,3,2,2
2687,parallel5,116.0824,1.5,4.2622,4.3099,4.3763,1.4182,1.7748,0.0,0.0,0.0,0.0,0.0,0.5849625,6.8590055,0,0,3
1985,series2x2_parallel1,436.3883,0.25,2.0932,3.5,1.3019,2.1196,3.1264,0.0,0.0,0.0,0.0,0.0,-2.0,8.769468,1,1,1
2601,parallel5,274.8142,0.6667,0.4113,4.2565,0.8356,3.5357,1.7002,0.0,0.0,0.0,0.0,0.0,-0.58489037,8.102313,0,0,3
3081,series3,210.3253,0.125,5.3864,0.2031,3.1417,0.4367,3.1895,0.0,0.0,0.0,0.0,0.0,-3.0,7.716479,2,2,0
3194,series2x2_parallel1,745.2401,4.0,1.5519,4.172,0.6605,3.7164,3.1255,0.0,0.0,0.0,0.0,0.0,2.0,9.541561,1,1,1
3541,series3_parallel2,142.5595,4.0,1.5856,2.5256,3.0905,5.4803,3.8416,0.0,0.0,0.0,0.0,0.0,2.0,7.1554203,3,2,2
2174,series3,141.3558,0.1667,2.66,3.2277,0.335,3.4465,1.5072,0.0,0.0,0.0,0.0,0.0,-2.584674,7.1431875,2,2,0
3780,series2x2_parallel1,714.9478,0.6667,1.6163,5.6793,3.6995,3.0034,0.5534,0.0,0.0,0.0,0.0,0.0,-0.58489037,9.481694,1,1,1
1823,series2x2_parallel1,703.661,0.25,2.348,1.1877,3.1457,1.5102,4.1383,0.0,0.0,0.0,0.0,0.0,-2.0,9.458736,1,1,1
3668,series2x2_parallel1,128.2814,0.2,0.4712,1.1974,0.4875,1.5799,2.4446,0.0,0.0,0.0,0.0,0.0,-2.321928,7.003168,1,1,1
3630,series3,711.4623,1.5,3.9296,5.4239,5.5866,1.5362,2.8794,0.0,0.0,0.0,0.0,0.0,0.5849625,9.474644,2,2,0
3147,series3_parallel2,130.9515,0.6667,5.2586,2.7279,0.2439,1.2683,4.2799,0.0,0.0,0.0,0.0,0.0,-0.58489037,7.032889,3,2,2
3261,series2x2_parallel1,192.7757,0.125,3.364,0.891,5.9187,3.84,2.3429,0.0,0.0,0.0,0.0,0.0,-3.0,7.5907793,1,1,1
2668,parallel5,842.0873,4.0,1.3385,4.0755,1.9165,1.009,5.5714,0.0,0.0,0.0,0.0,0.0,2.0,9.717826,0,0,3
2673,parallel5,211.0874,3.0,0.6727,4.807,3.0731,4.4403,1.0475,0.0,0.0,0.0,0.0,0.0,1.5849625,7.721697,0,0,3
3488,series2x2_parallel1,852.288,1.5,4.1064,1.2957,3.5387,1.3591,0.4148,0.0,0.0,0.0,0.0,0.0,0.5849625,9.735197,1,1,1
3730,series3_parallel2,391.3901,0.3333,0.9975,1.189,2.7557,1.9712,0.3047,0.0,0.0,0.0,0.0,0.0,-1.5851068,8.612464,3,2,2
1588,parallel5,110.4878,0.1667,3.0713,0.8971,4.0724,4.4592,0.8838,0.0,0.0,0.0,0.0,0.0,-2.584674,6.787743,0,0,3
687,series3,190.7835,0.3333,2.3574,0.3698,1.8269,1.4503,1.2488,0.0,0.0,0.0,0.0,0.0,-1.5851068,7.5757923,2,2,0
1548,series3_parallel2,744.863,0.6667,0.199,3.6583,1.7459,5.8698,1.2112,0.0,0.0,0.0,0.0,0.0,-0.58489037,9.540832,3,2,2
2872,parallel5,115.7919,0.125,1.2294,3.3954,4.3725,0.8067,1.4994,0.0,0.0,0.0,0.0,0.0,-3.0,6.8553905,0,0,3
3094,series2x2_parallel1,313.0138,0.1667,2.1983,5.0034,3.7948,5.9239,0.697,0.0,0.0,0.0,0.0,0.0,-2.584674,8.290082,1,1,1
1838,parallel5,278.6559,0.5,0.8052,3.191,1.8259,0.3445,0.5569,0.0,0.0,0.0,0.0,0.0,-1.0,8.122341,0,0,3
614,series3_parallel2,220.3656,0.6667,2.1133,4.7692,5.3022,3.9022,3.6887,0.0,0.0,0.0,0.0,0.0,-0.58489037,7.7837553,3,2,2
1068,series2x2_parallel1,605.2233,0.6667,0.3612,0.6777,4.0689,0.1937,1.7466,0.0,0.0,0.0,0.0,0.0,-0.58489037,9.241323,1,1,1
2592,series3_parallel2,214.3546,0.125,3.3365,0.9614,0.4303,0.9425,3.9787,0.0,0.0,0.0,0.0,0.0,-3.0,7.7438555,3,2,2
1919,series2x2_parallel1,214.5124,4.0,2.9479,0.3107,0.4836,2.477,3.6539,0.0,0.0,0.0,0.0,0.0,2.0,7.7449174,1,1,1
2904,parallel5,82.2794,0.1667,5.3366,2.8922,0.5532,1.1188,1.5337,0.0,0.0,0.0,0.0,0.0,-2.584674,6.3624597,0,0,3
1257,parallel5,101.77,0.25,5.3879,0.617,3.6394,1.3219,2.2694,0.0,0.0,0.0,0.0,0.0,-2.0,6.6691685,0,0,3
2924,series3_parallel2,237.1825,4.0,2.2527,1.2234,0.9586,1.6485,1.6282,0.0,0.0,0.0,0.0,0.0,2.0,7.889854,3,2,2
1564,series3_parallel2,180.6506,3.0,5.4423,2.8623,0.6376,0.3791,0.6484,0.0,0.0,0.0,0.0,0.0,1.5849625,7.4970584,3,2,2
37,parallel5,277.2172,0.2,2.5273,2.9796,1.3309,2.0625,3.3842,0.0,0.0,0.0,0.0,0.0,-2.321928,8.114873,0,0,3
225,series3_parallel2,105.2274,0.6667,1.8474,3.0874,2.9726,3.2033,3.6962,0.0,0.0,0.0,0.0,0.0,-0.58489037,6.7173667,3,2,2
1582,series2x2_parallel1,147.3138,0.5,3.2726,4.6683,0.6343,0.4217,3.1866,0.0,0.0,0.0,0.0,0.0,-1.0,7.202749,1,1,1
3736,parallel5,207.8113,1.5,1.6321,3.8823,0.6892,3.6881,2.5587,0.0,0.0,0.0,0.0,0.0,0.5849625,7.69913,0,0,3
3875,series3,619.2985,3.0,0.3027,0.5144,3.4519,2.5993,3.1436,0.0,0.0,0.0,0.0,0.0,1.5849625,9.274491,2,2,0
3353,series3,154.3261,0.125,0.6842,1.042,1.7282,2.4417,5.0585,0.0,0.0,0.0,0.0,0.0,-3.0,7.2698383,2,2,0
444,series2x2_parallel1,97.7127,2.0,1.0726,1.1876,4.6942,3.8834,2.5338,0.0,0.0,0.0,0.0,0.0,1.0,6.610474,1,1,1
1530,series2x2_parallel1,725.3602,2.0,1.0481,1.7419,3.2453,0.3882,5.5855,0.0,0.0,0.0,0.0,0.0,1.0,9.502554,1,1,1
2943,parallel5,66.442,0.3333,5.0742,2.3069,1.4877,3.9099,4.7162,0.0,0.0,0.0,0.0,0.0,-1.5851068,6.0540237,0,0,3
1672,parallel5,284.9309,2.0,0.6817,0.9098,2.0734,0.3759,2.8829,0.0,0.0,0.0,0.0,0.0,1.0,8.154469,0,0,3
1291,series2x2_parallel1,239.0478,0.6667,0.5702,0.277,1.8663,3.0647,0.4485,0.0,0.0,0.0,0.0,0.0,-0.58489037,7.9011555,1,1,1
3009,series3_parallel2,128.1664,2.0,0.8173,1.8451,3.4799,1.9555,2.3456,0.0,0.0,0.0,0.0,0.0,1.0,7.0018744,3,2,2
64,series3,211.9899,0.3333,2.0844,2.2573,3.6771,0.9654,1.563,0.0,0.0,0.0,0.0,0.0,-1.5851068,7.727852,2,2,0
1662,series3,127.0861,3.0,1.3929,0.5749,1.7599,2.7414,1.1754,0.0,0.0,0.0,0.0,0.0,1.5849625,6.989662,2,2,0
1880,series2x2_parallel1,809.2795,0.125,5.5097,1.6746,1.4525,3.9165,0.4656,0.0,0.0,0.0,0.0,0.0,-3.0,9.660494,1,1,1
2279,series3,599.0374,0.1667,3.8279,0.978,1.2641,1.5105,3.03,0.0,0.0,0.0,0.0,0.0,-2.584674,9.226502,2,2,0
3101,series3_parallel2,646.6939,0.2,0.5792,3.0937,1.2329,0.886,0.3101,0.0,0.0,0.0,0.0,0.0,-2.321928,9.336939,3,2,2
2997,parallel5,82.6665,1.5,4.847,5.6434,4.2123,5.4702,4.1944,0.0,0.0,0.0,0.0,0.0,0.5849625,6.3692307,0,0,3
146,parallel5,839.5133,0.2,2.5947,4.1114,2.8049,0.8996,1.9013,0.0,0.0,0.0,0.0,0.0,-2.321928,9.713409,0,0,3
1499,series2x2_parallel1,202.1397,3.0,0.4706,3.7305,1.9435,3.0862,4.3544,0.0,0.0,0.0,0.0,0.0,1.5849625,7.659209,1,1,1
3185,parallel5,709.1517,0.6667,4.0848,1.1153,4.1414,0.33,3.6755,0.0,0.0,0.0,0.0,0.0,-0.58489037,9.469951,0,0,3
1887,series2x2_parallel1,792.906,0.25,1.0931,3.9091,3.0521,1.1571,1.7652,0.0,0.0,0.0,0.0,0.0,-2.0,9.631006,1,1,1
490,series3_parallel2,119.8157,0.6667,4.4371,3.8392,0.5102,5.2273,0.4125,0.0,0.0,0.0,0.0,0.0,-0.58489037,6.904673,3,2,2
1313,parallel5,603.0762,0.1667,0.6755,3.0209,4.6534,1.6444,3.9369,0.0,0.0,0.0,0.0,0.0,-2.584674,9.2361965,0,0,3
3208,series2x2_parallel1,106.6338,0.5,5.5736,2.2834,1.8166,1.2224,1.6319,0.0,0.0,0.0,0.0,0.0,-1.0,6.736521,1,1,1
2535,series2x2_parallel1,476.2827,0.2,0.1597,1.1069,0.5068,4.6363,3.3292,0.0,0.0,0.0,0.0,0.0,-2.321928,8.895675,1,1,1
2567,series3,114.4545,0.3333,0.2031,0.7503,2.0813,5.3743,0.597,0.0,0.0,0.0,0.0,0.0,-1.5851068,6.83863,2,2,0
3141,series2x2_parallel1,367.0456,0.5,5.9885,0.1831,0.4766,1.7029,4.1717,0.0,0.0,0.0,0.0,0.0,-1.0,8.519815,1,1,1
776,series3,608.0347,0.5,2.9758,4.9874,0.8649,1.4393,3.596,0.0,0.0,0.0,0.0,0.0,-1.0,9.24801,2,2,0
2380,series3_parallel2,136.1104,0.25,4.1391,0.4517,1.6108,1.4879,5.2667,0.0,0.0,0.0,0.0,0.0,-2.0,7.0886335,3,2,2
2072,series2x2_parallel1,698.959,1.0,0.4193,1.4094,4.7959,1.6486,3.5435,0.0,0.0,0.0,0.0,0.0,0.0,9.449064,1,1,1
3511,series3_parallel2,174.3711,0.5,1.9028,2.2539,1.1234,1.4583,3.0746,0.0,0.0,0.0,0.0,0.0,-1.0,7.4460173,3,2,2
1844,series3,533.6431,3.0,2.8891,2.9831,3.4782,0.7199,3.9781,0.0,0.0,0.0,0.0,0.0,1.5849625,9.0597315,2,2,0
120,series3_parallel2,127.0363,0.2,0.3139,0.3877,0.2979,0.822,1.1639,0.0,0.0,0.0,0.0,0.0,-2.321928,6.989097,3,2,2
3760,parallel5,87.0299,0.2,5.1112,1.6435,3.5904,0.6458,3.4573,0.0,0.0,0.0,0.0,0.0,-2.321928,6.443439,0,0,3
2442,series2x2_parallel1,178.3834,0.6667,4.0035,0.2002,4.1484,1.673,0.7549,0.0,0.0,0.0,0.0,0.0,-0.58489037,7.4788375,1,1,1
917,series3,76.9719,0.25,1.2672,4.8695,0.4346,0.9413,1.5307,0.0,0.0,0.0,0.0,0.0,-2.0,6.26626,2,2,0
2977,series3_parallel2,105.9181,0.1667,3.4352,1.0426,3.6487,5.6472,1.2917,0.0,0.0,0.0,0.0,0.0,-2.584674,6.726805,3,2,2
3588,series3,114.5031,1.5,3.3946,4.1926,4.1279,3.5698,1.5921,0.0,0.0,0.0,0.0,0.0,0.5849625,6.839243,2,2,0
2880,series3,113.6446,0.3333,3.6307,3.7429,4.4047,1.7238,2.2703,0.0,0.0,0.0,0.0,0.0,-1.5851068,6.8283854,2,2,0
2400,series3,72.7796,1.5,1.5868,2.5061,0.2583,2.0653,0.7048,0.0,0.0,0.0,0.0,0.0,0.5849625,6.1854625,2,2,0
3055,parallel5,116.0826,0.125,0.9729,3.8205,1.0147,5.3563,1.6712,0.0,0.0,0.0,0.0,0.0,-3.0,6.859008,0,0,3
2290,series2x2_parallel1,171.7917,0.25,5.3844,3.8655,0.9898,3.6776,0.1628,0.0,0.0,0.0,0.0,0.0,-2.0,7.4245167,1,1,1
1962,parallel5,77.22,1.5,2.8429,0.5523,1.1027,1.0931,0.4465,0.0,0.0,0.0,0.0,0.0,0.5849625,6.2709026,0,0,3
3861,series3,149.7922,3.0,3.1431,0.3263,1.2268,1.3078,3.5863,0.0,0.0,0.0,0.0,0.0,1.5849625,7.2268186,2,2,0
1744,series3,68.9294,1.5,2.811,0.6584,0.4795,0.6732,2.2985,0.0,0.0,0.0,0.0,0.0,0.5849625,6.1070476,2,2,0
1703,series3_parallel2,119.7225,4.0,3.2064,2.0968,2.4683,3.249,1.6528,0.0,0.0,0.0,0.0,0.0,2.0,6.9035506,3,2,2
3178,parallel5,87.7084,1.0,5.8841,4.8068,0.6394,2.6523,5.9297,0.0,0.0,0.0,0.0,0.0,0.0,6.4546432,0,0,3
1861,series3_parallel2,122.2506,2.0,1.9165,3.8676,1.0263,2.6072,3.6717,0.0,0.0,0.0,0.0,0.0,1.0,6.9336977,3,2,2
822,series3_parallel2,117.077,0.3333,0.9376,3.2077,2.7775,1.3429,5.2918,0.0,0.0,0.0,0.0,0.0,-1.5851068,6.871314,3,2,2
1764,parallel5,441.7625,0.3333,0.2545,0.9291,0.2996,1.3442,0.5616,0.0,0.0,0.0,0.0,0.0,-1.5851068,8.7871275,0,0,3
2962,series3,415.9318,1.5,2.1771,3.5956,1.0982,2.4388,4.1314,0.0,0.0,0.0,0.0,0.0,0.5849625,8.700203,2,2,0
2065,series3_parallel2,649.4919,1.0,0.2234,0.5134,3.7548,3.8809,3.7024,0.0,0.0,0.0,0.0,0.0,0.0,9.343167,3,2,2
3128,series3,96.9832,0.6667,4.221,2.9511,3.2146,3.484,1.7975,0.0,0.0,0.0,0.0,0.0,-0.58489037,6.599663,2,2,0
1913,parallel5,760.1693,0.3333,0.9999,0.7647,2.6103,2.0423,0.7346,0.0,0.0,0.0,0.0,0.0,-1.5851068,9.570177,0,0,3
3897,parallel5,89.8783,0.25,1.9142,0.9969,0.2371,1.2029,1.3289,0.0,0.0,0.0,0.0,0.0,-2.0,6.489901,0,0,3
1176,series2x2_parallel1,438.0296,0.3333,1.4526,2.6554,1.4795,2.2787,1.6371,0.0,0.0,0.0,0.0,0.0,-1.5851068,8.774884,1,1,1
571,series3,182.7558,0.3333,4.3865,5.6662,4.729,1.9973,4.9966,0.0,0.0,0.0,0.0,0.0,-1.5851068,7.5137734,2,2,0
1757,series3_parallel2,706.6074,0.6667,3.6115,0.6617,2.9926,0.4862,5.8536,0.0,0.0,0.0,0.0,0.0,-0.58489037,9.464766,3,2,2
2357,parallel5,715.9585,1.0,1.5538,3.0118,3.2759,4.0514,2.3139,0.0,0.0,0.0,0.0,0.0,0.0,9.483732,0,0,3
1779,parallel5,643.8393,0.25,1.3005,5.304,1.9778,1.7323,0.3612,0.0,0.0,0.0,0.0,0.0,-2.0,9.330557,0,0,3
2130,series2x2_parallel1,191.431,3.0,0.602,3.5063,0.2866,2.1117,4.163,0.0,0.0,0.0,0.0,0.0,1.5849625,7.580681,1,1,1
3524,series2x2_parallel1,247.0434,0.6667,5.5147,1.8327,2.6813,3.9685,2.4488,0.0,0.0,0.0,0.0,0.0,-0.58489037,7.948621,1,1,1
2377,series3,355.2096,0.5,3.3867,3.0846,3.9838,0.802,1.9243,0.0,0.0,0.0,0.0,0.0,-1.0,8.472527,2,2,0
467,series2x2_parallel1,474.7845,0.1667,5.1125,1.4272,4.9214,0.9951,5.7959,0.0,0.0,0.0,0.0,0.0,-2.584674,8.891129,1,1,1
829,series3,158.7083,1.0,1.5737,5.526,2.7779,1.2145,2.0979,0.0,0.0,0.0,0.0,0.0,0.0,7.3102336,2,2,0
2319,parallel5,102.6933,0.3333,0.2926,0.7371,2.8044,0.8986,0.3972,0.0,0.0,0.0,0.0,0.0,-1.5851068,6.682198,0,0,3
3485,series3_parallel2,870.0307,0.5,3.8927,4.1138,0.6692,5.7435,5.2033,0.0,0.0,0.0,0.0,0.0,-1.0,9.764922,3,2,2
190,series3_parallel2,513.9015,0.6667,0.7793,3.6213,5.2713,1.349,0.915,0.0,0.0,0.0,0.0,0.0,-0.58489037,9.005348,3,2,2
439,series3_parallel2,863.5448,1.0,0.3233,2.7016,2.189,2.1989,1.7537,0.0,0.0,0.0,0.0,0.0,0.0,9.7541275,3,2,2
2991,series3,101.6108,1.5,2.8469,0.9545,1.4509,1.1674,0.1797,0.0,0.0,0.0,0.0,0.0,0.5849625,6.66691,2,2,0
2474,parallel5,175.6684,0.6667,3.4861,1.5937,5.8057,3.72,3.5737,0.0,0.0,0.0,0.0,0.0,-0.58489037,7.456711,0,0,3
2056,series3_parallel2,670.7913,0.125,1.8653,0.61,4.7154,1.1467,1.4507,0.0,0.0,0.0,0.0,0.0,-3.0,9.38972,3,2,2
1139,series2x2_parallel1,140.6299,0.1667,1.1573,2.8467,0.2739,0.6543,0.6191,0.0,0.0,0.0,0.0,0.0,-2.584674,7.1357594,1,1,1
285,series3_parallel2,564.3789,1.0,5.1034,2.8168,1.7557,4.147,0.4996,0.0,0.0,0.0,0.0,0.0,0.0,9.14052,3,2,2
1317,series3_parallel2,448.4231,0.5,2.168,1.0497,2.4105,2.5712,5.6242,0.0,0.0,0.0,0.0,0.0,-1.0,8.808717,3,2,2
3477,parallel5,660.4997,0.5,4.0985,1.9122,2.7614,5.7133,4.5134,0.0,0.0,0.0,0.0,0.0,-1.0,9.367414,0,0,3
2675,series3_parallel2,486.9693,0.25,3.4512,4.8801,5.9255,0.8396,4.0864,0.0,0.0,0.0,0.0,0.0,-2.0,8.927687,3,2,2
3059,parallel5,162.5788,0.6667,2.9462,0.2028,0.1732,5.1375,2.7623,0.0,0.0,0.0,0.0,0.0,-0.58489037,7.3449955,0,0,3
3808,series3_parallel2,163.6385,0.125,1.5695,5.5009,2.2901,0.9637,2.7545,0.0,0.0,0.0,0.0,0.0,-3.0,7.3543687,3,2,2
716,parallel5,75.3777,0.25,0.2298,0.3683,3.8023,2.4703,0.439,0.0,0.0,0.0,0.0,0.0,-2.0,6.236066,0,0,3
171,series3_parallel2,285.9835,1.0,1.7104,1.5864,1.1863,1.6619,3.5338,0.0,0.0,0.0,0.0,0.0,0.0,8.159788,3,2,2
2334,series3_parallel2,155.2076,0.2,1.5375,3.3935,4.1771,1.8161,0.4469,0.0,0.0,0.0,0.0,0.0,-2.321928,7.278055,3,2,2
2926,series3,137.4759,0.2,1.7629,4.1913,1.7328,2.3429,3.3384,0.0,0.0,0.0,0.0,0.0,-2.321928,7.103035,2,2,0
2492,series3,612.1645,1.0,4.7517,3.4888,0.4733,3.4416,2.1297,0.0,0.0,0.0,0.0,0.0,0.0,9.257775,2,2,0
1701,series3_parallel2,194.9726,0.2,1.532,1.163,2.4426,1.549,1.1434,0.0,0.0,0.0,0.0,0.0,-2.321928,7.6071277,3,2,2
3040,series2x2_parallel1,446.0787,2.0,1.7489,4.7039,5.1935,0.2024,2.5671,0.0,0.0,0.0,0.0,0.0,1.0,8.801154,1,1,1
1774,series2x2_parallel1,235.0544,2.0,1.4784,4.0543,0.7269,0.4573,1.9073,0.0,0.0,0.0,0.0,0.0,1.0,7.876851,1,1,1
1479,series3,149.3555,0.5,0.9727,3.8846,1.7091,1.3156,1.6515,0.0,0.0,0.0,0.0,0.0,-1.0,7.2226067,2,2,0
4009,series3,108.3236,4.0,0.8761,2.3176,2.9557,0.2282,1.8276,0.0,0.0,0.0,0.0,0.0,2.0,6.759204,2,2,0
2039,series2x2_parallel1,150.1331,0.1667,4.1706,2.4106,2.6317,1.269,3.5808,0.0,0.0,0.0,0.0,0.0,-2.584674,7.2300982,1,1,1
1896,parallel5,847.9484,3.0,0.3174,0.6336,2.4084,3.093,1.5012,0.0,0.0,0.0,0.0,0.0,1.5849625,9.727833,0,0,3
3824,parallel5,302.9477,0.2,5.7377,3.2521,0.7765,1.8025,4.1533,0.0,0.0,0.0,0.0,0.0,-2.321928,8.242925,0,0,3
1674,parallel5,853.3376,0.3333,1.4306,1.4814,0.9657,3.9289,2.5432,0.0,0.0,0.0,0.0,0.0,-1.5851068,9.736973,0,0,3
760,series2x2_parallel1,117.354,0.1667,3.9909,3.65,1.2102,0.2192,1.8089,0.0,0.0,0.0,0.0,0.0,-2.584674,6.874723,1,1,1
3231,parallel5,209.029,2.0,0.9334,2.3093,0.2675,1.6459,3.5957,0.0,0.0,0.0,0.0,0.0,1.0,7.707559,0,0,3
1018,series3,127.8505,3.0,3.2823,0.6162,5.0862,3.49,2.9129,0.0,0.0,0.0,0.0,0.0,1.5849625,6.998314,2,2,0
2215,parallel5,222.8109,0.3333,0.7751,0.362,2.9883,1.2989,1.9897,0.0,0.0,0.0,0.0,0.0,-1.5851068,7.799676,0,0,3
47,series3,284.1276,4.0,3.0534,0.3938,1.2808,0.8684,1.5199,0.0,0.0,0.0,0.0,0.0,2.0,8.150395,2,2,0
1206,series3,321.6022,0.25,2.4471,1.7355,1.3164,3.6406,3.9426,0.0,0.0,0.0,0.0,0.0,-2.0,8.329133,2,2,0
