id,algorithm,frequencia_base,ratio_carrier,index_12,index_23,index_3c,index_4c,index_5c,detune_carrier,feedback,lfo_rate,lfo_depth_cents,key_scaling,env_mod_attack,env_mod_decay,env_mod_sustain,env_mod_release,env_car_attack,env_car_decay,env_car_sustain,env_car_release,algorithm_idx
771,series3_parallel2,298.0043,0.3333,3.6996,5.9485,1.8709,1.1956,2.1683,-0.9662,0.0092,7.8329,10.5831,0.1386,0.0168,0.4373,0.4653,0.461,0.0038,0.0662,0.8861,0.5062,3
1023,series2x2_parallel1,660.3401,0.25,2.6897,0.6783,0.2109,3.4694,1.2891,4.8128,0.1052,8.7638,18.397,0.3725,0.0176,0.097,0.6499,0.0361,0.0502,0.5446,0.3943,0.0484,1
3568,series3_parallel2,776.4838,0.25,3.693,2.6129,0.3552,0.5851,1.8233,6.2266,0.2684,1.4284,14.6576,0.0838,0.0353,0.1822,0.3668,0.0537,0.019,0.146,0.2539,0.0455,3
1690,parallel5,166.1005,0.125,0.5161,4.7119,1.2505,2.3386,0.7834,-5.9539,0.129,4.3177,15.9296,0.3941,0.0459,0.0366,0.6437,0.0414,0.0026,0.1546,0.1949,0.0874,0
2507,series3_parallel2,595.3825,1.5,4.8699,0.4932,3.2481,0.8259,1.0332,11.1193,0.2979,5.7606,7.9894,0.4691,0.016,0.0491,0.5772,0.0469,0.0016,0.0612,0.3483,0.5091,3
2380,series2x2_parallel1,155.3084,0.3333,3.6623,5.3453,3.7727,4.3378,0.5824,-10.0832,0.0423,6.3435,9.5502,0.7632,0.0112,0.0441,0.4387,0.0246,0.0076,0.1324,0.6706,0.0467,1
247,series3_parallel2,191.9739,4.0,1.6636,2.19,1.15,0.3769,1.7062,11.0065,0.1022,7.4544,16.9029,0.1373,0.0346,0.0336,0.2189,0.0354,0.0265,0.2122,0.8749,0.2393,3
1407,series2x2_parallel1,449.3049,0.5,1.4348,1.4383,1.2563,0.5104,1.7678,-11.9672,0.0765,1.3363,18.5421,0.6482,0.041,0.3378,0.6196,0.3347,0.0665,0.0513,0.5888,0.0861,1
3913,parallel5,121.5302,1.0,1.7481,1.6347,2.6139,3.7233,0.8768,11.1927,0.351,6.012,20.8061,0.6713,0.0104,0.0566,0.1967,0.5773,0.0979,0.1557,0.3089,0.2288,0
4067,series2x2_parallel1,426.2538,0.1667,0.3703,2.6584,2.0041,1.8808,1.0578,1.4616,0.251,2.8029,1.8211,0.3881,0.0148,0.078,0.6617,0.1089,0.1164,0.1192,0.2712,0.0519,1
537,series2x2_parallel1,248.1073,3.0,3.5794,1.7314,1.5779,1.9209,0.7189,-4.9964,0.4339,8.1114,11.6208,0.2282,0.0092,0.1678,0.8561,0.066,0.0211,0.4782,0.7339,0.3096,1
2822,series3,432.7937,0.2,0.7157,1.6718,3.2198,3.9725,2.8172,-3.2204,0.3791,2.2006,16.1623,0.5519,0.0286,0.4674,0.6538,0.1159,0.0027,0.0695,0.3729,0.1113,2
848,series2x2_parallel1,580.0372,0.125,5.2906,2.0594,0.8989,0.709,1.6348,-3.3588,0.048,3.3149,10.4207,0.4907,0.0155,0.1065,0.6619,0.0849,0.0039,0.2203,0.2971,0.4298,1
3434,series3,188.6779,1.0,1.3694,0.5521,3.5845,0.941,4.8752,-5.225,0.1244,6.6461,1.1902,0.688,0.0253,0.1391,0.7545,0.0545,0.0014,0.1569,0.9307,0.0334,2
4092,series2x2_parallel1,167.5376,2.0,0.2311,3.0183,4.4089,1.6866,3.8218,10.3036,0.3092,0.9629,21.1648,0.4496,0.0183,0.1648,0.552,0.2694,0.009,0.0887,0.4925,0.0445,1
1952,series3_parallel2,91.019,1.0,2.4718,5.7302,0.9837,0.4262,3.215,-0.0756,0.1888,8.779,2.9769,0.5194,0.0037,0.1243,0.8782,0.3563,0.0074,0.1108,0.2162,0.4564,3
3601,parallel5,143.3728,0.1667,1.4047,2.0815,3.8117,3.317,1.7245,6.2663,0.074,6.0538,8.9664,0.4057,0.0181,0.0983,0.2882,0.6073,0.0019,0.126,0.9401,0.1108,0
240,series3,78.95,1.0,0.5577,3.1416,3.5329,2.8809,3.9555,6.4027,0.0271,5.9018,5.1437,0.2425,0.0373,0.4581,0.8321,0.3176,0.0087,0.2215,0.2706,0.113,2
2949,series2x2_parallel1,506.8551,0.1667,3.0298,1.2918,0.3546,4.7361,2.7304,0.6405,0.0894,1.7105,13.6315,0.7252,0.0155,0.1227,0.4101,0.0312,0.0874,0.5017,0.4284,0.3648,1
3075,series3,835.7878,0.3333,1.3569,0.969,4.4825,2.9681,2.1573,2.1527,0.1181,2.0075,11.1635,0.6081,0.0137,0.0899,0.8246,0.0346,0.0012,0.1081,0.2866,0.0468,2
4084,series3_parallel2,334.2378,3.0,0.6533,0.9773,2.7756,2.1777,1.181,0.3342,0.0172,8.5054,13.7285,0.563,0.0053,0.1303,0.763,0.2639,0.0014,0.3626,0.425,0.1304,3
2740,series2x2_parallel1,393.2439,0.3333,3.0286,0.3764,0.8273,1.2288,2.34,8.0279,0.4457,4.1387,16.7691,0.2478,0.0069,0.2217,0.4377,0.0381,0.0045,0.1442,0.9311,0.1518,1
54,series3,103.5019,0.6667,3.2572,0.7738,5.7316,0.6789,2.8781,-1.92,0.2551,1.1412,4.5469,0.6194,0.0031,0.1235,0.2391,0.0748,0.0092,0.0967,0.9242,0.0405,2
3812,series3_parallel2,220.0225,0.2,1.3487,3.5939,4.4163,1.2729,0.7957,6.0583,0.3818,7.6926,19.3908,0.0045,0.0693,0.0917,0.2586,0.0253,0.0013,0.0974,0.8433,0.0332,3
1833,series2x2_parallel1,167.0269,4.0,0.87,1.0994,1.4956,1.6926,0.8628,-8.9255,0.3248,1.643,2.7525,0.3281,0.0309,0.1276,0.7775,0.0818,0.0019,0.6165,0.4781,0.0834,1
1860,series2x2_parallel1,398.5344,1.5,0.9422,4.8792,1.8051,0.5325,5.3437,1.5529,0.444,4.544,18.2566,0.2564,0.0051,0.1019,0.2708,0.0849,0.0011,0.0414,0.3717,0.4379,1
739,series2x2_parallel1,146.3713,1.5,1.7895,0.7922,1.6282,2.797,0.1602,9.1852,0.1932,8.9066,1.6351,0.2568,0.0248,0.0953,0.19,0.6265,0.1173,0.1372,0.4226,0.0915,1
2073,series2x2_parallel1,317.5813,0.5,2.7619,0.5827,1.1864,1.1424,0.301,-9.8621,0.0416,0.5101,4.087,0.1149,0.019,0.0699,0.7382,0.0549,0.0409,0.6444,0.7102,0.2495,1
3618,series3_parallel2,81.6793,1.0,2.9227,1.7391,0.3111,5.4325,1.7479,4.7097,0.3483,1.2067,2.0436,0.4491,0.0029,0.2725,0.4013,0.1158,0.1072,0.0867,0.7736,0.2124,3
3932,series2x2_parallel1,376.27,1.0,2.6849,3.7944,0.2035,5.028,0.2959,7.1135,0.1663,6.53,5.0329,0.5301,0.0042,0.13,0.8201,0.0263,0.0076,0.1707,0.8472,0.0634,1
975,parallel5,202.1475,2.0,1.2692,1.0764,0.5512,0.2278,1.5584,-0.9921,0.1754,5.5794,21.3581,0.1718,0.0093,0.0527,0.7748,0.0372,0.0138,0.5305,0.4579,0.0382,0
2403,series3,116.0416,4.0,3.2407,2.8236,5.086,5.254,1.0949,6.2496,0.2015,0.0945,15.965,0.2596,0.024,0.1163,0.4501,0.0908,0.0077,0.0886,0.8492,0.0557,2
2382,series3,85.8053,0.1667,2.9236,2.5842,2.0382,2.324,0.8387,-0.7821,0.3256,7.0562,14.8882,0.6373,0.0111,0.06,0.3078,0.0246,0.0068,0.1359,0.2359,0.3322,2
2612,series2x2_parallel1,76.7092,3.0,2.2031,1.2148,1.6383,1.8147,4.0778,3.5023,0.4497,8.4452,9.9387,0.7021,0.0029,0.4516,0.4531,0.0207,0.101,0.0919,0.2037,0.051,1
2521,parallel5,130.6661,3.0,2.7315,4.2079,0.7321,3.4234,2.9718,7.2334,0.1718,7.9379,9.4525,0.4547,0.0085,0.0524,0.7045,0.1537,0.0172,0.5611,0.793,0.6095,0
965,series3,341.8614,0.6667,1.1484,3.0571,1.5277,4.0286,0.7304,10.3719,0.0959,2.5988,12.5537,0.494,0.0077,0.1012,0.7948,0.0423,0.0023,0.0763,0.5689,0.3219,2
3637,series3_parallel2,305.0157,2.0,5.8482,3.6788,2.1789,2.3271,1.1814,-5.3332,0.4035,2.7982,17.1773,0.3387,0.0058,0.0679,0.826,0.1163,0.0186,0.3893,0.6741,0.0638,3
47,parallel5,178.6814,0.25,1.5666,1.3753,4.8715,1.7767,4.9828,-8.2422,0.1023,3.3838,2.4805,0.7807,0.0693,0.289,0.5919,0.0398,0.002,0.1037,0.5926,0.0553,0
1973,series2x2_parallel1,591.4827,2.0,1.2963,4.8282,0.326,1.3663,2.7866,7.2351,0.3256,4.8507,13.6407,0.1724,0.0025,0.5227,0.3317,0.1158,0.1034,0.4346,0.2258,0.1081,1
1232,series2x2_parallel1,277.7438,1.0,5.819,0.34,4.4409,1.9928,1.3051,9.4296,0.2028,3.2938,4.4799,0.6357,0.0059,0.0354,0.2466,0.0305,0.025,0.0994,0.5257,0.1903,1
2117,parallel5,245.3667,0.3333,3.3113,1.2115,1.0418,4.2365,2.7031,-0.8806,0.3131,8.8194,1.1897,0.0923,0.0463,0.2153,0.4001,0.0474,0.0078,0.4117,0.3043,0.0472,0
10,series3_parallel2,218.6503,0.125,1.0261,1.158,3.081,5.0943,0.3132,-3.2998,0.1609,4.6701,0.1776,0.5259,0.0204,0.0408,0.5443,0.024,0.1104,0.6154,0.4631,0.0376,3
758,series3,746.7974,1.5,4.7081,3.0463,1.7547,3.7916,3.1889,2.0085,0.0698,1.5545,21.389,0.1318,0.0062,0.067,0.5029,0.2854,0.0035,0.1465,0.3154,0.6682,2
914,parallel5,102.5661,0.6667,3.0721,4.1251,1.7829,1.9757,3.9284,11.1415,0.3697,4.6023,2.9712,0.0862,0.0161,0.0894,0.7053,0.0381,0.045,0.0662,0.4383,0.0517,0
4086,series2x2_parallel1,121.8739,0.3333,1.3759,0.8806,0.4688,2.2962,1.1757,6.8877,0.2009,0.0686,8.6975,0.1205,0.0035,0.5338,0.6888,0.311,0.0411,0.3008,0.8432,0.4937,1
3583,parallel5,67.3208,4.0,0.1654,1.562,4.1793,1.1605,1.0519,-10.567,0.1729,2.9221,0.5281,0.2115,0.0425,0.0653,0.5139,0.2605,0.007,0.2288,0.6979,0.3362,0
2952,series2x2_parallel1,137.1005,0.3333,4.3125,3.5092,1.9449,2.3898,1.1331,3.7617,0.0016,5.3573,14.3725,0.6067,0.0466,0.2145,0.4786,0.2603,0.0027,0.0677,0.8589,0.1677,1
3778,series3,641.3143,0.5,3.7712,2.079,1.2955,0.7029,3.1789,4.3531,0.3823,1.6139,8.7181,0.5645,0.0114,0.278,0.7023,0.0219,0.0374,0.0567,0.2034,0.2287,2
2087,series3,863.406,0.2,2.4213,0.5592,1.8831,4.0183,2.0881,1.6452,0.3515,5.4529,4.3748,0.4302,0.0676,0.2891,0.8468,0.0843,0.0799,0.1198,0.5425,0.0497,2
3063,series2x2_parallel1,108.5141,1.0,3.4453,0.7597,1.0838,4.1858,1.4123,-7.268,0.3471,6.4587,0.164,0.1274,0.0055,0.0689,0.3041,0.0277,0.0354,0.1668,0.288,0.6514,1
2429,parallel5,73.9827,4.0,0.8336,0.9205,3.4701,2.5037,2.916,-0.3071,0.3281,7.4995,5.7898,0.7289,0.0059,0.0707,0.6038,0.5552,0.0613,0.1085,0.2164,0.1351,0
1829,series2x2_parallel1,158.2156,1.0,3.8907,2.0537,2.6358,4.3841,3.9084,-0.0081,0.4437,1.3215,0.5761,0.3027,0.0066,0.2552,0.6498,0.079,0.0045,0.1548,0.1911,0.4327,1
3355,series3_parallel2,101.0889,0.2,0.7945,0.9684,1.6434,0.4542,2.0772,5.3166,0.2537,7.7194,1.3295,0.0255,0.0056,0.0588,0.8741,0.0281,0.0042,0.1223,0.9184,0.2723,3
2441,parallel5,310.3149,0.2,1.0,5.3904,1.013,0.9603,4.3342,-4.049,0.3601,8.2477,12.9642,0.2143,0.0022,0.0471,0.2643,0.0701,0.0914,0.3111,0.7953,0.0578,0
4059,series3_parallel2,707.051,1.0,1.8556,5.7414,0.4863,0.9514,1.0306,-2.1349,0.3134,3.6181,12.7333,0.7464,0.0077,0.1292,0.7123,0.0649,0.0035,0.0457,0.5682,0.4073,3
4082,parallel5,122.3361,1.0,2.0727,2.102,5.7192,4.0504,3.4034,5.4814,0.1345,4.4588,2.5181,0.5608,0.0621,0.0719,0.3039,0.0967,0.0116,0.1423,0.3921,0.1529,0
2767,series3,199.8466,1.0,2.261,0.7147,0.9716,3.8107,5.6636,10.8605,0.4281,0.0866,9.1639,0.3801,0.0153,0.2231,0.7097,0.049,0.007,0.2299,0.3729,0.4809,2
1371,series3,649.7103,0.1667,1.5111,3.6407,4.338,4.0567,2.0378,-6.2706,0.4201,5.4799,15.035,0.3115,0.0024,0.34,0.6208,0.0312,0.025,0.2659,0.3898,0.155,2
2668,series3_parallel2,442.8797,4.0,3.6317,4.0806,0.3735,0.2827,2.0871,-9.388,0.1082,4.4408,19.4812,0.4457,0.0442,0.1496,0.6961,0.1265,0.0035,0.6075,0.8875,0.0413,3
2238,series3_parallel2,752.6823,1.5,5.0851,4.3995,0.2416,4.3731,2.5353,7.4635,0.2611,0.5701,15.5024,0.0163,0.0092,0.231,0.59,0.0313,0.016,0.1013,0.5313,0.0474,3
1005,series3_parallel2,176.1692,4.0,0.821,1.6198,2.2737,4.1291,4.1174,-6.3509,0.4042,4.4438,11.9436,0.3801,0.0022,0.0546,0.7923,0.0277,0.1037,0.3316,0.1845,0.2452,3
2924,series2x2_parallel1,573.096,0.1667,1.7537,0.5794,5.6516,1.5805,0.6327,4.0599,0.0452,0.7283,11.7879,0.5036,0.0048,0.1477,0.4113,0.0755,0.002,0.0666,0.2581,0.1207,1
1051,series3,175.9431,1.5,1.3244,0.6609,4.8652,0.684,1.3148,11.9805,0.0369,7.196,17.2234,0.2955,0.0062,0.0516,0.279,0.0296,0.06,0.0595,0.3757,0.1836,2
2835,series3,262.4658,1.5,3.7495,0.7918,0.3662,5.4142,4.0294,-7.001,0.2369,5.5741,18.2378,0.3342,0.0033,0.2283,0.8283,0.0345,0.046,0.2093,0.6802,0.1596,2
1547,parallel5,174.6594,4.0,1.6376,0.6777,2.6691,1.6111,1.1089,7.4244,0.2661,6.111,10.9339,0.6656,0.0037,0.2273,0.3875,0.1297,0.0014,0.3486,0.7778,0.0724,0
1136,series3,74.7929,0.3333,0.5518,0.5076,1.6159,0.2506,3.7683,6.3966,0.2213,6.9852,12.2211,0.2764,0.033,0.1731,0.3314,0.1422,0.0259,0.6185,0.2603,0.0512,2
3783,parallel5,291.7254,0.5,2.2622,4.1443,0.7831,0.362,2.3331,-6.5325,0.3186,7.49,2.8797,0.3885,0.0546,0.062,0.2135,0.3988,0.0129,0.3577,0.1741,0.074,0
1085,series2x2_parallel1,70.0921,0.2,5.5019,1.449,3.1366,3.3533,0.8133,7.2371,0.4342,5.5215,14.2315,0.2482,0.0243,0.0974,0.829,0.4863,0.0363,0.2607,0.2456,0.0567,1
3700,series3_parallel2,120.6959,0.6667,1.6897,0.3748,1.5746,1.0484,1.7344,-5.3872,0.0839,4.1429,16.7656,0.5293,0.0026,0.0705,0.6569,0.0496,0.0316,0.6306,0.1305,0.5938,3
2469,series3_parallel2,79.0026,4.0,0.4396,2.774,2.7036,0.1839,1.6654,-0.6919,0.4322,0.8405,10.1771,0.1227,0.0102,0.0823,0.2974,0.1323,0.0121,0.4446,0.7047,0.1451,3
444,series2x2_parallel1,89.466,0.3333,2.0443,3.6235,0.6934,5.4487,2.6781,4.7309,0.4002,6.3697,11.1065,0.3756,0.057,0.3747,0.5695,0.6182,0.0768,0.2377,0.1554,0.0447,1
2547,series2x2_parallel1,281.4693,3.0,1.157,1.2104,3.6434,0.8154,3.3625,-11.7931,0.3735,3.839,10.6714,0.4293,0.0052,0.2035,0.3236,0.0905,0.0587,0.061,0.6128,0.2572,1
3337,parallel5,607.6205,3.0,3.9773,3.0694,0.5812,1.5813,0.4277,5.2615,0.1777,2.1314,19.2472,0.6432,0.0024,0.197,0.6754,0.0201,0.0068,0.1103,0.4681,0.0407,0
202,series2x2_parallel1,663.0849,0.1667,1.2493,1.6782,2.8958,1.9313,0.4863,-3.2685,0.405,7.895,20.2912,0.496,0.0023,0.0621,0.3746,0.1839,0.0519,0.0569,0.9378,0.0814,1
3622,series3,538.4898,1.5,0.7864,1.4186,2.5834,0.4071,0.9129,-11.0155,0.2126,5.2181,19.3263,0.6851,0.0144,0.0344,0.2414,0.3169,0.0178,0.5549,0.8565,0.57,2
2194,series3_parallel2,415.5308,2.0,0.7366,1.2649,1.1315,1.5643,2.337,-9.0975,0.1267,8.5441,0.986,0.5508,0.0086,0.0938,0.315,0.0234,0.0052,0.0683,0.8753,0.3464,3
469,series2x2_parallel1,461.8577,0.3333,4.5134,1.8498,0.4735,5.2012,0.2101,2.7054,0.4357,6.5537,8.027,0.7113,0.0044,0.0744,0.46,0.484,0.0627,0.3102,0.4914,0.0539,1
3626,series2x2_parallel1,619.6069,2.0,0.1838,2.1137,1.7414,3.5154,3.3079,5.5324,0.4047,5.3341,5.8577,0.1879,0.0476,0.0351,0.3831,0.2917,0.0016,0.1084,0.4471,0.1481,1
2129,series3_parallel2,79.992,1.0,3.3426,4.1501,0.3508,0.842,2.3064,2.394,0.0602,1.1119,8.652,0.0124,0.0426,0.1322,0.6109,0.3926,0.0206,0.4098,0.8466,0.2287,3
3426,series3_parallel2,666.877,0.6667,0.8281,5.2326,0.2103,4.3721,1.7193,-7.6133,0.2029,1.4337,10.6428,0.0891,0.0736,0.0539,0.7367,0.0862,0.0702,0.072,0.4921,0.0665,3
2165,parallel5,193.6217,1.0,3.3946,1.9495,1.0069,3.9822,1.8609,1.1827,0.2239,2.9474,11.5504,0.3948,0.0039,0.5214,0.714,0.0598,0.003,0.2338,0.4051,0.359,0
3406,parallel5,83.5971,4.0,0.2521,3.0061,0.6058,2.0638,1.1252,-4.786,0.257,3.9612,14.9004,0.2398,0.0086,0.3996,0.623,0.1056,0.0106,0.1049,0.3318,0.3593,0
327,series3_parallel2,237.1241,1.5,2.8821,2.8404,5.2082,0.9921,2.8036,-10.8668,0.0956,5.7485,11.3102,0.6323,0.0381,0.3086,0.5512,0.0559,0.0989,0.1797,0.5751,0.681,3
1116,parallel5,145.9969,0.125,2.6255,0.4796,1.4783,3.6998,2.4567,0.9695,0.0755,3.7932,1.5035,0.6572,0.0022,0.0812,0.4953,0.0495,0.0312,0.0404,0.8994,0.0627,0
1075,series3,133.5335,4.0,3.5923,3.0714,1.6352,1.5813,0.2775,-2.3126,0.3935,5.1427,2.7498,0.0333,0.0067,0.1588,0.3525,0.3524,0.0095,0.3627,0.6983,0.0428,2
1015,parallel5,369.4833,1.0,2.0519,4.3423,2.3894,1.0002,4.1624,-4.2003,0.0683,0.4642,16.4451,0.3369,0.0315,0.3882,0.6865,0.2177,0.0032,0.2811,0.4057,0.6431,0
3143,series3,379.9306,0.2,0.2768,4.2571,0.2626,0.2029,0.9142,-11.303,0.2177,2.4067,17.2907,0.5577,0.0086,0.0636,0.3862,0.4416,0.0053,0.0954,0.7173,0.0833,2
3062,series2x2_parallel1,146.6457,1.0,1.4748,3.4756,4.5969,3.443,0.8776,-4.3286,0.1191,3.1714,14.8463,0.1748,0.011,0.0348,0.5213,0.122,0.005,0.1054,0.8582,0.5603,1
2999,series3_parallel2,65.9138,0.125,4.878,0.7065,2.1943,2.895,2.4608,-7.3492,0.1014,1.5009,13.7663,0.124,0.0132,0.3709,0.5183,0.576,0.0044,0.2549,0.6543,0.3864,3
1223,series3_parallel2,510.2175,0.5,2.5737,2.243,0.3181,0.4402,3.7522,-1.538,0.1843,7.592,11.8103,0.6373,0.0052,0.2553,0.7702,0.0237,0.0022,0.0718,0.8901,0.0408,3
810,series2x2_parallel1,182.2273,0.5,2.4355,5.4582,1.9295,0.5284,4.6068,-11.9598,0.0957,8.1287,15.0487,0.5431,0.0025,0.2419,0.5017,0.0896,0.1001,0.3045,0.3715,0.1913,1
2510,series2x2_parallel1,66.3856,0.5,1.076,2.3984,2.8348,0.9204,1.6329,1.951,0.2942,0.1327,1.7374,0.7605,0.0038,0.1375,0.2427,0.0351,0.0227,0.172,0.669,0.0649,1
3735,parallel5,373.2364,3.0,3.5316,2.2455,2.0845,3.0469,2.1757,9.4531,0.4323,3.4865,1.1463,0.7886,0.0107,0.0894,0.7284,0.2249,0.0855,0.4115,0.4101,0.3885,0
2976,series3_parallel2,294.2202,2.0,2.0253,0.372,5.2876,4.1677,0.8608,5.0975,0.185,1.189,12.6103,0.2651,0.0139,0.4471,0.5636,0.0214,0.0148,0.2991,0.8107,0.0864,3
1955,series2x2_parallel1,273.3116,4.0,2.22,1.9822,0.8472,0.2599,2.937,-11.6554,0.0713,2.6043,16.6231,0.3952,0.0033,0.1628,0.4748,0.0315,0.036,0.1417,0.6614,0.0418,1
2527,parallel5,144.4443,0.3333,0.927,0.6922,1.7397,0.5978,1.2612,-1.1073,0.179,3.1627,21.5964,0.2371,0.0605,0.312,0.3493,0.1564,0.0034,0.2949,0.8438,0.3083,0
834,parallel5,377.8793,0.2,0.7978,0.6513,3.7299,0.37,2.73,-10.0298,0.2343,4.3309,7.7189,0.0241,0.054,0.0358,0.2326,0.0574,0.0026,0.0932,0.6055,0.1191,0
209,parallel5,276.5352,4.0,1.2762,4.9415,2.4601,1.6768,0.9172,-6.8067,0.0604,2.5578,14.8405,0.7972,0.0034,0.1466,0.2882,0.083,0.0141,0.1333,0.8014,0.3162,0
661,parallel5,346.2578,3.0,0.5536,1.6264,5.1281,3.1716,0.3682,1.7853,0.0202,3.0246,13.131,0.6045,0.0084,0.059,0.5661,0.2876,0.0027,0.2895,0.2535,0.0764,0
1807,series3,118.2041,0.6667,1.5376,1.771,0.4651,1.4912,4.5642,-4.2578,0.3956,2.4987,5.5316,0.0521,0.0072,0.032,0.5153,0.4656,0.0545,0.6345,0.8583,0.0574,2
1818,series3_parallel2,133.0507,3.0,0.2108,1.8576,3.51,2.1161,3.9219,-9.3622,0.0129,6.5097,9.6476,0.0408,0.0131,0.0322,0.8165,0.3716,0.0055,0.3469,0.1583,0.0407,3
183,series3,233.0593,0.1667,0.2486,2.0212,5.1175,2.3163,0.4089,11.2648,0.407,4.2111,5.5828,0.204,0.0038,0.3264,0.6254,0.0888,0.018,0.5266,0.6887,0.2576,2
2215,parallel5,284.4338,0.3333,3.9065,3.7695,1.0655,4.1407,1.4144,-1.1815,0.0213,4.4392,5.4572,0.4539,0.0038,0.0921,0.5771,0.1303,0.0014,0.2358,0.4564,0.5022,0
34,series3,200.0756,0.5,1.6077,0.1549,3.9399,0.3878,1.7057,0.1431,0.1849,0.3962,13.1469,0.3141,0.0033,0.048,0.2111,0.0358,0.0267,0.0566,0.6312,0.1559,2
2855,series3,225.8685,0.6667,2.2136,2.5544,0.2677,0.5206,3.3424,2.2346,0.1968,1.2507,8.707,0.6809,0.0167,0.16,0.519,0.0259,0.0362,0.2206,0.6556,0.4865,2
372,series2x2_parallel1,125.4685,0.5,2.2533,1.222,1.4955,0.1952,0.5007,-3.4448,0.3436,8.0791,13.0124,0.7537,0.044,0.5202,0.737,0.5924,0.0106,0.0628,0.1261,0.2324,1
1592,series2x2_parallel1,76.0794,4.0,3.1153,1.5961,2.9956,0.8281,1.3468,-3.5147,0.4199,2.5454,9.3594,0.7674,0.0099,0.0608,0.7294,0.3315,0.0013,0.5815,0.9003,0.7134,1
2773,series2x2_parallel1,416.2247,0.3333,0.4614,0.7552,1.2735,1.668,0.8855,-11.7165,0.0095,1.8838,16.7457,0.2902,0.0542,0.0624,0.8026,0.1632,0.0015,0.0929,0.823,0.4505,1
1481,series2x2_parallel1,89.4549,0.1667,1.0849,0.5532,2.914,1.2951,0.3217,-10.7906,0.1439,6.6643,4.6296,0.6533,0.0258,0.1774,0.8697,0.1147,0.0174,0.0959,0.4863,0.7094,1
2156,parallel5,399.2842,0.25,1.2911,1.264,3.6678,5.8781,1.623,5.2163,0.4079,1.1734,8.4456,0.7841,0.0028,0.0426,0.1987,0.4481,0.0073,0.2575,0.2857,0.5549,0
1321,series3,136.3986,0.6667,0.3718,0.6977,4.1934,2.9292,1.7119,-8.3567,0.0291,6.9603,20.6945,0.0561,0.0409,0.0594,0.3455,0.1634,0.0988,0.0735,0.5745,0.0704,2
2183,series3_parallel2,426.5212,0.1667,0.6675,3.9901,0.2731,5.8744,2.6131,9.8209,0.258,5.0663,21.8999,0.4406,0.0234,0.2855,0.4256,0.2062,0.0012,0.1059,0.8169,0.1559,3
2177,series3,83.9258,0.125,4.1904,3.7885,0.2564,2.9175,0.41,6.6708,0.2145,4.2079,9.5608,0.7572,0.0058,0.0592,0.7239,0.0768,0.0047,0.4328,0.7621,0.1011,2
263,parallel5,221.1687,0.3333,0.6182,1.1817,3.5235,3.661,0.1781,6.7756,0.3534,1.6928,4.7265,0.7873,0.0207,0.0774,0.8492,0.4508,0.0395,0.1333,0.72,0.2801,0
2517,series3_parallel2,535.0274,0.25,2.1498,2.0979,3.6439,2.2167,1.6257,-1.0055,0.1597,8.567,10.2792,0.353,0.0306,0.4139,0.6579,0.2117,0.0528,0.1487,0.566,0.6391,3
3026,series3_parallel2,508.7732,1.0,3.245,4.1697,0.8858,2.6066,1.1615,11.1076,0.3469,6.0514,18.1103,0.7368,0.0596,0.1592,0.5979,0.2391,0.0079,0.2117,0.7154,0.1396,3
3148,series3,576.6623,0.125,2.7578,1.0287,5.8946,1.4258,3.6781,3.8191,0.0675,5.8071,0.7721,0.7789,0.0169,0.2455,0.668,0.4575,0.1079,0.1286,0.9113,0.346,2
1652,series3_parallel2,245.6631,1.5,5.5939,1.9846,1.2372,1.2355,0.9244,-3.0978,0.4405,8.4235,1.6473,0.5529,0.0761,0.1717,0.63,0.1156,0.0465,0.187,0.6954,0.0327,3
3627,series3_parallel2,755.5977,0.3333,1.1235,1.7193,1.0211,2.9802,5.6326,0.3321,0.4078,8.3427,6.2801,0.3207,0.0313,0.4454,0.8168,0.0233,0.0031,0.3543,0.8255,0.0424,3
3719,parallel5,113.9076,0.6667,1.3123,1.1459,1.5661,1.8439,3.2445,-2.3802,0.3263,7.5829,1.2647,0.3715,0.0135,0.3158,0.5156,0.3716,0.0128,0.2317,0.708,0.0388,0
1490,parallel5,802.5614,3.0,1.4819,1.6107,2.6399,1.1083,0.1812,2.8121,0.0041,5.6901,19.568,0.624,0.0181,0.0496,0.2589,0.1842,0.0013,0.4428,0.6633,0.2082,0
3909,series3_parallel2,91.2318,0.2,1.5035,2.176,1.6737,5.1774,2.7904,0.8324,0.1976,6.626,9.6196,0.2117,0.0021,0.0671,0.7681,0.1174,0.0678,0.1951,0.8343,0.1381,3
1643,parallel5,186.2346,0.3333,0.7679,2.6946,2.1489,0.5035,3.1912,-7.1281,0.1124,6.3512,6.8659,0.2138,0.0044,0.1529,0.7927,0.2081,0.0282,0.1914,0.3253,0.1849,0
1982,series3,234.8315,2.0,2.1755,1.2025,1.7188,3.5957,1.0924,-6.3076,0.4204,5.583,19.2275,0.3347,0.0168,0.1242,0.4806,0.0282,0.0084,0.0566,0.8521,0.7395,2
2948,series3_parallel2,149.0068,0.125,1.8283,0.6443,1.3303,5.6483,2.5429,1.813,0.2814,0.3332,8.1415,0.0279,0.0023,0.5045,0.62,0.0534,0.0029,0.248,0.1781,0.0436,3
1980,series2x2_parallel1,366.1495,3.0,3.2526,3.4169,1.4069,4.7208,0.6283,7.8883,0.3855,6.1762,5.8711,0.1437,0.0391,0.0336,0.8018,0.4197,0.0388,0.2005,0.9449,0.2237,1
